"TMS ID","Carrier Name","Charge Rate","Rate Basis","Rate","Closed Date","Load Group","Charge Description","Carrier Reference","Rate Change Approval Date","Shipment Reference Number","Rate Change Request Date"
59035627,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","31/01/2022 15:33","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","02/02/2022 09:31","PO.UZO1POA22007139","28/01/2022 19:00"
59035627,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","31/01/2022 15:33","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","02/02/2022 09:31","PO.UZO1POA22007139","28/01/2022 19:00"
59036055,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","03/02/2022 14:34","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","03/02/2022 16:42","40550485","28/01/2022 16:20"
59036055,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","03/02/2022 14:34","SURABAYA LOG PACK","TMB_BONGKAR","0027","03/02/2022 16:42","40550485","28/01/2022 16:20"
59036116,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","03/02/2022 15:03","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","03/02/2022 16:42","40550487","28/01/2022 17:50"
59036116,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","03/02/2022 15:03","SURABAYA LOG PACK","TMB_BONGKAR","0027","03/02/2022 16:42","40550487","28/01/2022 17:50"
59036122,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","03/02/2022 14:55","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","03/02/2022 16:42","40550488","28/01/2022 16:21"
59037555,"BAHANA PRESTASI","141,500.00","FLAT","141,500.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","31/01/2022 12:18","1000375191,1000375220","28/01/2022 18:37"
59037555,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","31/01/2022 12:18","1000375191,1000375220","28/01/2022 18:37"
59037669,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","03/02/2022 11:27","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","03/02/2022 16:42","40550489","28/01/2022 17:51"
59037688,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","31/01/2022 12:18","1000375197,1000375199","28/01/2022 18:39"
59037688,"BAHANA PRESTASI","202,000.00","FLAT","202,000.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","31/01/2022 12:18","1000375197,1000375199","28/01/2022 18:39"
59037716,"BAHANA PRESTASI","60,000.00","FLAT","60,000.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","31/01/2022 12:18","1000375221","28/01/2022 18:35"
59037718,"BAHANA PRESTASI","209,000.00","FLAT","209,000.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","31/01/2022 12:19","1000375224","28/01/2022 18:37"
59037719,"BAHANA PRESTASI","607,900.00","FLAT","607,900.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","31/01/2022 12:19","1000375225","28/01/2022 18:34"
59037720,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","31/01/2022 12:19","1000375226","28/01/2022 18:36"
59037720,"BAHANA PRESTASI","166,500.00","FLAT","166,500.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","31/01/2022 12:19","1000375226","28/01/2022 18:36"
59037722,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","31/01/2022 12:19","1000375222,1000375326","31/01/2022 10:45"
59037722,"BAHANA PRESTASI","324,500.00","FLAT","324,500.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","31/01/2022 12:19","1000375222,1000375326","31/01/2022 10:45"
59037724,"BAHANA PRESTASI","14,000.00","FLAT","14,000.00","31/01/2022 11:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","31/01/2022 12:19","1000375272","28/01/2022 18:39"
59037725,"BAHANA PRESTASI","390,000.00","FLAT","390,000.00","04/02/2022 16:56","SURABAYA LOG PACK","TMB_BONGKAR","0027","05/02/2022 11:47","40550075","28/01/2022 17:53"
59038485,"BAHANA PRESTASI","640,000.00","FLAT","640,000.00","31/01/2022 15:40","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/02/2022 09:31","S22012808793","29/01/2022 02:13"
59038527,"BAHANA PRESTASI","275,000.00","FLAT","275,000.00","08/02/2022 16:45","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/02/2022 08:52","40550483","28/01/2022 17:55"
59038527,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","08/02/2022 16:45","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/02/2022 08:52","40550483","28/01/2022 17:55"
59038576,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","03/02/2022 15:19","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","03/02/2022 16:42","40550767/40550766","28/01/2022 17:57"
59038576,"BAHANA PRESTASI","232,250.00","FLAT","232,250.00","03/02/2022 15:19","SURABAYA LOG PACK","TMB_BONGKAR","0027","05/02/2022 11:47","40550767/40550766","04/02/2022 14:20"
59043761,"BAHANA PRESTASI","180,000.00","FLAT","180,000.00","31/01/2022 15:55","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/02/2022 09:32","S22012809137,S22012809138","29/01/2022 02:12"
59043762,"BAHANA PRESTASI","349,000.00","FLAT","349,000.00","03/02/2022 10:43","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:42","S22012809140,S22012809136,S22012809134,S22012809135,S22012809139","29/01/2022 02:11"
59043764,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","04/02/2022 17:23","SURABAYA LOG PACK","TMB_BONGKAR","0027","05/02/2022 11:47","41218540","29/01/2022 17:55"
59043764,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","04/02/2022 17:23","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:47","41218540","29/01/2022 17:55"
59043765,"BAHANA PRESTASI","300,000.00","FLAT","300,000.00","04/02/2022 15:48","SURABAYA LOG PACK","TMB_MULTIDROP","0027","05/02/2022 11:47","GD3221719800/0080143539","31/01/2022 14:18"
59043765,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","04/02/2022 15:48","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","07/02/2022 14:52","GD3221719800/0080143539","07/02/2022 10:09"
59043765,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","04/02/2022 15:48","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:47","GD3221719800/0080143539","31/01/2022 14:18"
59043765,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","04/02/2022 15:48","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:47","GD3221719800/0080143539","31/01/2022 14:18"
59043766,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","15/02/2022 17:12","SURABAYA LOG PACK","TMB_MULTIDROP","0027","11/02/2022 13:08","GD3221719807/0080143546","02/02/2022 00:34"
59043766,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","15/02/2022 17:12","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","17/02/2022 10:41","GD3221719807/0080143546","17/02/2022 09:46"
59043766,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","15/02/2022 17:12","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:08","GD3221719807/0080143546","02/02/2022 00:34"
59043766,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","15/02/2022 17:12","SURABAYA LOG PACK","TMB_MULTIDROP","0027","11/02/2022 13:08","GD3221719807/0080143546","02/02/2022 00:34"
59043767,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","02/02/2022 18:07","SURABAYA LOG PACK","TMB_MULTIDROP","0027","02/02/2022 22:00","GD3221717594/0080143374","02/02/2022 00:35"
59043767,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","02/02/2022 18:07","SURABAYA LOG PACK","TMB_MULTIDROP","0027","03/02/2022 16:42","GD3221717594/0080143374","03/02/2022 09:47"
59043845,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","04/02/2022 15:51","SURABAYA LOG PACK","TMB_MULTIDROP","0027","05/02/2022 11:47","GD3221717563/0080143852","31/01/2022 14:20"
59043870,"BAHANA PRESTASI","780,000.00","FLAT","780,000.00","04/02/2022 15:13","SURABAYA LOG PACK","TMB_BONGKAR","0027","05/02/2022 11:48","40550739","30/01/2022 08:50"
59043937,"BAHANA PRESTASI","250,000.00","FLAT","250,000.00","03/02/2022 14:09","SURABAYA LOG PACK","TMB_BONGKAR","0027","04/02/2022 10:13","40550742/40550746","03/02/2022 18:03"
59043937,"BAHANA PRESTASI","350,800.00","FLAT","350,800.00","03/02/2022 14:09","SURABAYA LOG PACK","TMB_BONGKAR","0027","04/02/2022 10:13","40550742/40550746","03/02/2022 18:03"
59043949,"BAHANA PRESTASI","1,092,000.00","FLAT","1,092,000.00","03/02/2022 15:27","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/02/2022 09:32","40550738","30/01/2022 08:53"
59043955,"BAHANA PRESTASI","521,500.00","FLAT","521,500.00","03/02/2022 16:05","SURABAYA LOG PACK","TMB_BONGKAR","0027","04/02/2022 10:13","40550769/40550778","03/02/2022 18:02"
59044163,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","03/02/2022 10:48","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:42","S22012900100,S22012900098","29/01/2022 17:40"
59044165,"BAHANA PRESTASI","60,000.00","FLAT","60,000.00","03/02/2022 10:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:42","S22012900101","29/01/2022 17:41"
59044166,"BAHANA PRESTASI","0.00","FLAT","0.00","11/02/2022 15:05","SURABAYA LOG PACK","TMB_BONGKAR","0027","17/02/2022 12:57","41220368","17/02/2022 12:36"
59044166,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/02/2022 15:05","SURABAYA LOG PACK","TMB_BONGKAR","0027","17/02/2022 10:41","41220368","17/02/2022 09:48"
59044166,"BAHANA PRESTASI","300,000.00","FLAT","300,000.00","11/02/2022 15:05","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","17/02/2022 12:57","41220368","17/02/2022 12:36"
59044167,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/02/2022 16:08","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 14:27","41220352","15/02/2022 12:16"
59044167,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/02/2022 16:08","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 17:46","41220352","31/01/2022 14:25"
59044167,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/02/2022 16:08","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 17:46","41220352","31/01/2022 14:25"
59044167,"BAHANA PRESTASI","0.00","FLAT","0.00","11/02/2022 16:08","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 17:46","41220352","31/01/2022 14:25"
59044609,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","02/02/2022 14:40","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","02/02/2022 22:00","SUB/22/01/0206","31/01/2022 16:23"
59044614,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","04/02/2022 13:23","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","SUB/22/01/0203","31/01/2022 16:21"
59044744,"BAHANA PRESTASI","29,000.00","FLAT","29,000.00","31/01/2022 16:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/02/2022 09:32","1000375298","31/01/2022 08:42"
59044746,"BAHANA PRESTASI","142,000.00","FLAT","142,000.00","31/01/2022 16:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/02/2022 09:32","1000375273+1","31/01/2022 08:43"
59044771,"BAHANA PRESTASI","300,500.00","FLAT","300,500.00","31/01/2022 16:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/02/2022 09:32","1000375883","31/01/2022 08:42"
59044777,"BAHANA PRESTASI","240,500.00","FLAT","240,500.00","31/01/2022 16:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/02/2022 09:32","1000375891","31/01/2022 08:43"
59044779,"BAHANA PRESTASI","252,500.00","FLAT","252,500.00","31/01/2022 16:47","SURABAYA RENTAL","TMB_BONGKAR","0027","02/02/2022 09:32","1000375886","31/01/2022 08:44"
59046456,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","04/02/2022 14:51","SURABAYA LOG PACK","TMB_BONGKAR","0027","05/02/2022 11:48","40550869","01/02/2022 11:40"
59046459,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","04/02/2022 13:03","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","SUB/22/01/0212","31/01/2022 16:29"
59046460,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","04/02/2022 13:10","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","SUB/22/01/0209","31/01/2022 16:28"
59046461,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","04/02/2022 13:18","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","SUB/22/01/0211","31/01/2022 16:42"
59046462,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","04/02/2022 13:13","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","SUB/22/01/0208","31/01/2022 16:31"
59046515,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","11/02/2022 18:07","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","12/02/2022 13:16","0082584107","02/02/2022 10:39"
59046515,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","11/02/2022 18:07","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","12/02/2022 13:16","0082584107","02/02/2022 10:39"
59046515,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","11/02/2022 18:07","SURABAYA LOG BULK","TMB_BONGKAR","0027","12/02/2022 13:16","0082584107","02/02/2022 10:39"
59046516,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","07/02/2022 09:10","SURABAYA LOG BULK","TMB_BONGKAR","0027","07/02/2022 14:52","0082576242","02/02/2022 10:40"
59046516,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","07/02/2022 09:10","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","07/02/2022 14:52","0082576242","02/02/2022 10:40"
59046946,"BAHANA PRESTASI","250,000.00","FLAT","250,000.00","18/02/2022 16:51","SURABAYA LOG PACK","TMB_BONGKAR","0027","21/02/2022 16:03","SJ22-000583","21/02/2022 15:57"
59046947,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","07/02/2022 16:01","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/02/2022 09:07","41221081","02/02/2022 00:47"
59046947,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","07/02/2022 16:01","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/02/2022 09:07","41221081","02/02/2022 00:47"
59047022,"BAHANA PRESTASI","237,500.00","FLAT","237,500.00","04/02/2022 15:30","SURABAYA LOG PACK","TMB_BONGKAR","0027","07/02/2022 14:52","40550965","07/02/2022 14:21"
59047224,"BAHANA PRESTASI","150,000.00","FLAT","150,000.00","07/02/2022 16:10","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/02/2022 09:07","SJ22-000591","04/02/2022 10:10"
59047242,"BAHANA PRESTASI","490,000.00","FLAT","490,000.00","07/02/2022 11:12","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:52","S22013100065","02/02/2022 00:41"
59047244,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","15/02/2022 17:19","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:08","GD3221721079/0080143707","03/02/2022 18:42"
59047244,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","15/02/2022 17:19","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:08","GD3221721079/0080143707","03/02/2022 18:42"
59047244,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","15/02/2022 17:19","SURABAYA LOG PACK","TMB_MULTIDROP","0027","11/02/2022 13:08","GD3221721079/0080143707","03/02/2022 18:42"
59047514,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","04/02/2022 16:43","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","40550490","01/02/2022 11:43"
59047550,"BAHANA PRESTASI","390,000.00","FLAT","390,000.00","07/02/2022 15:11","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/02/2022 09:07","40550572","01/02/2022 11:48"
59047550,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","07/02/2022 15:11","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/02/2022 09:07","40550572","01/02/2022 11:48"
59047550,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","07/02/2022 15:11","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/02/2022 09:07","40550572","01/02/2022 11:48"
59047553,"BAHANA PRESTASI","750,000.00","FLAT","750,000.00","03/02/2022 15:49","SURABAYA LOG PACK","TMB_BONGKAR","0027","04/02/2022 10:13","40551450","03/02/2022 18:02"
59047606,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","03/02/2022 16:43","1000376026,1000376086","31/01/2022 21:04"
59047606,"BAHANA PRESTASI","274,500.00","FLAT","274,500.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:43","1000376026,1000376086","31/01/2022 21:04"
59047606,"BAHANA PRESTASI","34,500.00","FLAT","34,500.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:43","1000376026,1000376086","31/01/2022 21:04"
59047864,"BAHANA PRESTASI","332,500.00","FLAT","332,500.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:43","1000376010","31/01/2022 21:01"
59047937,"BAHANA PRESTASI","56,000.00","FLAT","56,000.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:43","1000376009","31/01/2022 21:01"
59047940,"BAHANA PRESTASI","409,500.00","FLAT","409,500.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:43","1000375967","31/01/2022 21:00"
59047967,"BAHANA PRESTASI","106,000.00","FLAT","106,000.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:43","1000375968","31/01/2022 21:04"
59047972,"BAHANA PRESTASI","232,400.00","FLAT","232,400.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:43","1000376020","31/01/2022 21:05"
59047973,"BAHANA PRESTASI","110,000.00","FLAT","110,000.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:43","1000376021","31/01/2022 21:02"
59047975,"BAHANA PRESTASI","879,000.00","FLAT","879,000.00","03/02/2022 10:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/02/2022 16:43","1000376087","31/01/2022 21:00"
59049076,"BAHANA PRESTASI","230,000.00","FLAT","230,000.00","03/02/2022 14:28","SURABAYA LOG PACK","TMB_BONGKAR","0027","03/02/2022 16:43","40551036","01/02/2022 11:50"
59049076,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","03/02/2022 14:28","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","03/02/2022 16:43","40551036","01/02/2022 11:50"
59049089,"BAHANA PRESTASI","600,000.00","FLAT","600,000.00","07/02/2022 15:47","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/02/2022 09:07","40550895","01/02/2022 11:51"
59049089,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","07/02/2022 15:47","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/02/2022 09:07","40550895","01/02/2022 11:51"
59049108,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","04/02/2022 15:52","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","40551473","01/02/2022 11:53"
59049108,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","04/02/2022 15:52","SURABAYA LOG PACK","TMB_BONGKAR","0027","05/02/2022 11:48","40551473","01/02/2022 11:53"
59049132,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","03/02/2022 15:57","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","04/02/2022 10:13","40551469","03/02/2022 18:40"
59049132,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","03/02/2022 15:57","SURABAYA LOG PACK","TMB_BONGKAR","0027","03/02/2022 16:43","40551469","01/02/2022 11:54"
59049132,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","03/02/2022 15:57","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","03/02/2022 16:43","40551469","01/02/2022 11:54"
59049929,"BAHANA PRESTASI","493,000.00","FLAT","493,000.00","04/02/2022 16:31","SURABAYA LOG PACK","TMB_BONGKAR","0027","07/02/2022 14:52","40551477","07/02/2022 14:20"
59049929,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","04/02/2022 16:31","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","40551477","01/02/2022 11:55"
59050659,"BAHANA PRESTASI","30,000.00","FLAT","30,000.00","02/02/2022 18:16","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/02/2022 22:00","2100421324","02/02/2022 10:09"
59050711,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","02/02/2022 15:16","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/02/2022 22:00","2100421308,2100421338","02/02/2022 10:13"
59051601,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","04/02/2022 17:30","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027"," ","KOSB9700PEU31012022"," "
59066695,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/02/2022 16:15","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 17:46","GDI3221721104/0080143735","03/02/2022 18:39"
59066695,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/02/2022 16:15","SURABAYA LOG PACK","TMB_MULTIDROP","0027","11/02/2022 17:46","GDI3221721104/0080143735","03/02/2022 18:39"
59066695,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/02/2022 16:15","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 17:46","GDI3221721104/0080143735","03/02/2022 18:39"
59071841,"BAHANA PRESTASI","0.00","FLAT","0.00","04/02/2022 12:26","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","07/02/2022 14:52","SUB/22/02/0010","07/02/2022 11:20"
59071845,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","04/02/2022 12:21","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","SUB/22/02/0002","03/02/2022 17:31"
59071878,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","03/02/2022 15:44","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","04/02/2022 10:13","40541959","03/02/2022 18:39"
59071950,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","04/02/2022 12:39","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","05/02/2022 11:48","SUB/22/02/0001","03/02/2022 17:25"
59075815,"BAHANA PRESTASI","102,000.00","FLAT","102,000.00","07/02/2022 10:17","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:52","1000376259","02/02/2022 17:31"
59075847,"BAHANA PRESTASI","93,000.00","FLAT","93,000.00","07/02/2022 10:17","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:52","1000376280,1000376258","02/02/2022 17:32"
59075847,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","07/02/2022 10:17","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","07/02/2022 14:52","1000376280,1000376258","02/02/2022 17:32"
59075869,"BAHANA PRESTASI","212,100.00","FLAT","212,100.00","07/02/2022 10:17","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:53","1000376284","02/02/2022 17:29"
59075869,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","07/02/2022 10:17","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027"," ","1000376284"," "
59075907,"BAHANA PRESTASI","102,500.00","FLAT","102,500.00","07/02/2022 11:28","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:53","1000376281,1000376399","02/02/2022 17:30"
59075907,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","07/02/2022 11:28","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","07/02/2022 14:53","1000376281,1000376399","02/02/2022 17:30"
59075919,"BAHANA PRESTASI","152,000.00","FLAT","152,000.00","07/02/2022 10:17","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:53","1000376285","02/02/2022 17:28"
59075921,"BAHANA PRESTASI","19,500.00","FLAT","19,500.00","07/02/2022 10:17","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:53","1000376354","02/02/2022 17:33"
