Lean ID;Current Requested Charge Amount;Charge Requested
58655442;421475;TMB_BONGKAR
58698352;424500;UNBILLED BONGKAR
58794443;430700;TMB_BONGKAR
58720236;431100;TMB_BONGKAR
58794546;431100;TMB_BONGKAR
58789144;433000;TMB_BONGKAR
58759170;435900;TMB_BONGKAR
58539774;442000;TMB_KOMISI SUPIR
58578681;449000;TMB_TOLL
58569996;450000;UNBILLED BONGKAR
58586003;450000;TMB_BONGKAR
58863279;458500;TMB_BONGKAR
58640237;468300;TMB_BONGKAR
58640386;468600;TMB_BONGKAR
58573504;471000;TMB_BONGKAR
58571180;477000;TMB_KOMISI SUPIR
58877589;487000;TMB_BONGKAR
58593884;490000;TMB_BONGKAR
58892597;490000;UNBILLED BONGKAR
58834861;492000;TMB_BONGKAR
58655418;494500;TMB_BONGKAR
58562471;500000;TMB_BONGKAR
58619222;500000;TMB_BONGKAR
58640373;500000;TMB_BONGKAR
58704741;500000;TMB_BONGKAR
58720383;500000;TMB_BONGKAR
58721683;500000;TMB_BONGKAR
58734592;500000;TMB_BONGKAR
58734811;500000;TMB_BONGKAR
58745390;500000;TMB_BONGKAR
58751058;500000;TMB_KOMISI SUPIR
58759241;500000;TMB_BONGKAR
58763264;500000;TMB_KOMISI SUPIR
58765692;500000;TMB_BONGKAR
58802959;500000;TMB_BONGKAR
58854147;500000;TMB_KOMISI SUPIR
58854147;500000;TMB_KOMISI SUPIR
58866699;500000;TMB_KOMISI SUPIR
58860216;502500;TMB_BONGKAR
58686428;512000;UNBILLED BONGKAR
58854164;512000;UNBILLED BONGKAR
58670370;512500;TMB_BONGKAR
58640215;519000;TMB_BONGKAR
58734656;526000;TMB_BONGKAR
58640369;535000;TMB_BONGKAR
58674492;540000;TMB_BONGKAR
58675632;546000;TMB_BONGKAR
58761018;546000;TMB_BONGKAR
58562471;550000;TMB_KOMISI SUPIR
58761041;550000;TMB_BONGKAR
58765603;559500;TMB_BONGKAR
58646852;575000;TMB_BONGKAR
58534074;600000;TMB_BONGKAR
58582445;600000;TMB_BONGKAR
58606325;600000;TMB_BONGKAR
58618009;600000;TMB_BONGKAR
58618031;600000;TMB_BONGKAR
58640443;600000;TMB_BONGKAR
58682450;600000;TMB_BONGKAR
58686584;600000;TMB_BONGKAR
58745999;600000;TMB_BONGKAR
58763264;600000;UNBILLED BONGKAR
58785480;600000;TMB_BONGKAR
58860411;600000;TMB_BONGKAR
58863174;600000;TMB_BONGKAR
58876464;600000;TMB_BONGKAR
58670247;624000;TMB_BONGKAR
58670254;624000;TMB_BONGKAR
58695016;624000;TMB_BONGKAR
58654230;625000;TMB_BONGKAR
58708426;637000;TMB_BONGKAR
58708349;640000;TMB_BONGKAR
58856276;640000;UNBILLED BONGKAR
58860408;640000;UNBILLED BONGKAR
58862785;640000;UNBILLED BONGKAR
58863160;640000;TMB_BONGKAR
58573224;650000;TMB_BONGKAR
58584775;650000;TMB_BONGKAR
58584791;650000;TMB_BONGKAR
58584795;650000;TMB_BONGKAR
58593876;650000;TMB_BONGKAR
58595923;650000;TMB_BONGKAR
58606309;650000;TMB_BONGKAR
58610848;650000;TMB_BONGKAR
58618868;650000;TMB_BONGKAR
58853264;650000;TMB_BONGKAR
58675569;658000;UNBILLED BONGKAR
58558506;675000;UNBILLED BONGKAR
58860406;700000;UNBILLED BONGKAR
58801947;705000;UNBILLED BONGKAR
58640714;738800;UNBILLED BONGKAR
58734677;750000;TMB_BONGKAR
58802935;750000;TMB_BONGKAR
58802939;750000;TMB_BONGKAR
58860213;750000;TMB_BONGKAR
58640714;768000;UNBILLED BONGKAR
58856277;768000;UNBILLED BONGKAR
58595798;780000;TMB_BONGKAR
58616511;780000;TMB_BONGKAR
58632419;780000;TMB_BONGKAR
58632441;780000;TMB_BONGKAR
58674360;780000;TMB_BONGKAR
58682451;780000;TMB_BONGKAR
58695017;780000;TMB_BONGKAR
58697111;780000;TMB_BONGKAR
58707703;780000;TMB_BONGKAR
58735970;780000;TMB_BONGKAR
58760756;780000;TMB_BONGKAR
58773295;780000;TMB_BONGKAR
58785505;780000;TMB_BONGKAR
58794448;780000;TMB_BONGKAR
58853163;780000;TMB_BONGKAR
58860209;780000;TMB_BONGKAR
58877646;780000;TMB_BONGKAR
58551922;800000;TMB_BONGKAR
58551923;800000;TMB_BONGKAR
58854134;890000;UNBILLED BONGKAR
58708426;894500;UNBILLED BONGKAR
58765042;898200;TMB_BONGKAR
58809802;898200;TMB_BONGKAR
58558532;900000;TMB_BONGKAR
58704740;900000;TMB_BONGKAR
58745425;900000;TMB_BONGKAR
58765591;900000;TMB_BONGKAR
58789719;900000;TMB_BONGKAR
58853235;900000;TMB_BONGKAR
58894168;900000;TMB_BONGKAR
58863171;921600;TMB_BONGKAR
58758429;936000;TMB_BONGKAR
58558506;971000;UNBILLED BONGKAR
58801947;986000;UNBILLED BONGKAR
58801947;986000;UNBILLED BONGKAR
58854164;991600;UNBILLED BONGKAR
58556269;1000000;TMB_KOMISI SUPIR
58854134;1000000;TMB_KOMISI SUPIR
58719878;1075000;TMB_BONGKAR
58673077;1092000;TMB_BONGKAR
58683703;1092000;TMB_BONGKAR
58707702;1092000;TMB_BONGKAR
58751058;1200000;UNBILLED BONGKAR
58763264;1200000;UNBILLED BONGKAR
58854147;1200000;UNBILLED BONGKAR
58568969;1248000;TMB_BONGKAR
58578681;1248000;TMB_BONGKAR
58640727;1436000;UNBILLED BONGKAR
58573767;0;TMB_KOMISI SUPIR
58578695;0;TMB_KOMISI SUPIR
58610881;0;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58640386;0;TMB_BONGKAR
58686428;0;TMB_BONGKAR
58686584;0;TMB_BONGKAR
58686584;0;TMB_BONGKAR
58708426;0;UNBILLED BONGKAR
58760786;0;TMB_BONGKAR
58772188;0;UNBILLED BONGKAR
58773091;0;TMB_BONGKAR
58802972;0;TMB_MUAT
58809802;0;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58845220;0;TMB_KOMISI SUPIR
58853264;0;TMB_RAPIDTEST
58855053;0;TMB_BONGKAR
58863160;0;UNBILLED BONGKAR
58863174;0;UNBILLED BONGKAR
