"Customer Reference Number","Customer Name","Load ID","Load Group","Load Created Date","Order Number","Billable Total Rate","Load Closed Date","Load Status"
"3000003933","PT MUSIM MAS","59021835","SURABAYA EXIM TRUCKING","27/01/2022 10:49","SKJU2020882_ROUND29","1,365,000.00","02/02/2022 09:43","Completed"
"3000003933","PT MUSIM MAS","59021837","SURABAYA EXIM TRUCKING","27/01/2022 10:50","SKJU2020814_ROUND29","1,365,000.00","02/02/2022 09:50","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59021842","SURABAYA LOG PACK","27/01/2022 11:13","40549737","4,280,000.00","31/01/2022 17:52","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59021843","SURABAYA LOG PACK","27/01/2022 11:15","40550132/40550136","3,744,500.00","03/02/2022 17:39","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59021844","SURABAYA LOG PACK","27/01/2022 11:16","40549867","1,110,000.00","02/02/2022 15:12","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59021847","SURABAYA LOG PACK","27/01/2022 11:18","40549960","3,170,000.00","02/02/2022 16:16","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59021852","SURABAYA LOG PACK","27/01/2022 11:20","40550102","6,400,000.00","04/02/2022 16:52","Completed"
"3000008809","IDLE CAP","59021858","SURABAYA LOG PACK","27/01/2022 11:22","KOSB9614UXR27012022","1.00","04/02/2022 16:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59021859","SURABAYA LOG PACK","27/01/2022 11:22","1000371235","770,000.00","27/01/2022 14:21","Completed"
"3000007550","PT. NIRWANA LESTARI","59021860","SURABAYA LOG PACK","27/01/2022 11:24","1000373795","1,303,500.00","31/01/2022 14:13","Completed"
"8000000019","PT CIPTA MAPAN LOGISTIK","59021863","SURABAYA LOG PACK","27/01/2022 11:32","PALLET200122","880,000.00","27/01/2022 13:29","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59021867","SURABAYA LOG PACK","27/01/2022 11:40","40550063","3,396,725.00","07/02/2022 12:25","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59021868","SURABAYA LOG PACK","27/01/2022 11:42","40549547","1,000,000.00","31/01/2022 17:31","Completed"
"3000008794","PT BATARA ELOK SEMESTA TERPADU","59022495","SURABAYA LOG PACK","27/01/2022 11:57","PO.MU32AD019","2,300,000.00","02/02/2022 16:28","Completed"
"3000008794","PT BATARA ELOK SEMESTA TERPADU","59022499","SURABAYA LOG PACK","27/01/2022 11:57","PO.UZO1POA22007134","2,000,000.00","31/01/2022 15:40","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59022525","SURABAYA RENTAL TRIP","27/01/2022 11:58","SUB/22/01/0178","1.00","31/01/2022 17:37","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59022536","SURABAYA RENTAL TRIP","27/01/2022 11:59","SUB/22/01/0177","1.00","02/02/2022 10:58","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59022567","SURABAYA RENTAL TRIP","27/01/2022 11:59","SUB/22/01/0199","1.00","31/01/2022 17:42","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59022570","SURABAYA RENTAL TRIP","27/01/2022 11:59","SUB/22/01/0183","1.00","31/01/2022 17:49","Completed"
"3000008809","IDLE CAP","59022714","SURABAYA LOG PACK","27/01/2022 12:16","KOSBB9698BCV270122","1.00","04/02/2022 16:47","Completed"
"3000009257","PT TIRTA INVESTAMA","59023181","SURABAYA TIV LOKAL","27/01/2022 13:32","5043589619","1.00","02/02/2022 15:17","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59023184","SURABAYA LOG PACK","27/01/2022 13:32","40549958","3,500,000.00","02/02/2022 12:08","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59023375","SURABAYA LOG PACK","27/01/2022 13:59","40550319","3,080,000.00","31/01/2022 17:36","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59024138","SURABAYA LOG PACK","27/01/2022 15:02","40550101","6,400,000.00","02/02/2022 15:20","Completed"
"3000008809","IDLE CAP","59024156","SURABAYA LOG PACK","27/01/2022 15:04","KOSB9700PEU27012022","1.00","04/02/2022 16:49","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024679","SURABAYA LOG PACK","27/01/2022 15:28","2100421025","1.00","28/01/2022 16:09","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024679","SURABAYA LOG PACK","27/01/2022 15:28","2100421026","460,000.00","28/01/2022 16:09","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024679","SURABAYA LOG PACK","27/01/2022 15:28","2100420952","1.00","28/01/2022 16:09","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024680","SURABAYA LOG PACK","27/01/2022 15:28","2100421021","420,000.00","28/01/2022 17:08","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024680","SURABAYA LOG PACK","27/01/2022 15:28","2100421063","1.00","28/01/2022 17:08","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024680","SURABAYA LOG PACK","27/01/2022 15:28","2100421028","1.00","28/01/2022 17:08","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024680","SURABAYA LOG PACK","27/01/2022 15:28","2100421062","1.00","28/01/2022 17:08","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024682","SURABAYA LOG PACK","27/01/2022 15:29","2100421027","985,000.00","28/01/2022 16:33","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024682","SURABAYA LOG PACK","27/01/2022 15:29","2100421053","30,001.00","28/01/2022 16:33","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024689","SURABAYA LOG PACK","27/01/2022 15:30","2100420914-2","1.00","28/01/2022 16:14","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024689","SURABAYA LOG PACK","27/01/2022 15:30","2100420913","824,000.00","28/01/2022 16:14","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024693","SURABAYA LOG PACK","27/01/2022 15:30","2100420866","985,000.00","28/01/2022 16:11","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024763","SURABAYA LOG PACK","27/01/2022 15:30","2100420914","1,172,000.00","28/01/2022 17:06","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024794","SURABAYA LOG PACK","27/01/2022 15:31","2100420914-1","1,172,000.00","31/01/2022 09:49","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024798","SURABAYA LOG PACK","27/01/2022 15:31","2100420954","1,600,000.00","28/01/2022 17:09","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024806","SURABAYA LOG PACK","27/01/2022 15:33","2100420989","564,000.00","28/01/2022 16:32","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024837","SURABAYA LOG PACK","27/01/2022 15:36","2100421051","656,000.00","28/01/2022 16:30","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59024845","SURABAYA LOG PACK","27/01/2022 15:36","2100420956","420,000.00","28/01/2022 17:03","Completed"
"3000006280","PT WARU GUNUNG","59025677","SURABAYA LOG PACK","27/01/2022 16:19","8872010183","4,450,000.00","09/02/2022 17:10","Completed"
"3000001618","ECCO TANNERY INDONESIA","59026021","SURABAYA LOG PACK","27/01/2022 16:36","20/I/LINC-ECCO/2022","900,000.00","28/01/2022 14:23","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59026025","SURABAYA RENTAL TRIP","27/01/2022 16:37","2100420990","386,000.00","31/01/2022 17:46","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59026026","SURABAYA RENTAL TRIP","27/01/2022 16:37","2100420991","550,000.00","28/01/2022 16:12","Completed"
"3000007550","PT. NIRWANA LESTARI","59026502","SURABAYA RENTAL TRIP","27/01/2022 17:00","1000374850","740,600.00","28/01/2022 14:56","Completed"
"3000007550","PT. NIRWANA LESTARI","59026512","SURABAYA RENTAL TRIP","27/01/2022 17:01","1000374997","1,980,500.00","28/01/2022 14:56","Completed"
"3000007550","PT. NIRWANA LESTARI","59026516","SURABAYA RENTAL TRIP","27/01/2022 17:02","1000374999","369,000.00","28/01/2022 14:59","Completed"
"3000007550","PT. NIRWANA LESTARI","59026530","SURABAYA RENTAL TRIP","27/01/2022 17:02","1000374853","917,200.00","28/01/2022 14:56","Completed"
"3000007550","PT. NIRWANA LESTARI","59026551","SURABAYA RENTAL TRIP","27/01/2022 17:03","1000374854","761,000.00","28/01/2022 14:56","Completed"
"3000007550","PT. NIRWANA LESTARI","59026557","SURABAYA RENTAL TRIP","27/01/2022 17:03","1000374855","501,000.00","28/01/2022 14:56","Completed"
"3000007550","PT. NIRWANA LESTARI","59026559","SURABAYA RENTAL TRIP","27/01/2022 17:04","1000374814","71,001.00","28/01/2022 14:56","Completed"
"3000007550","PT. NIRWANA LESTARI","59026559","SURABAYA RENTAL TRIP","27/01/2022 17:04","1000374856","351,000.00","28/01/2022 14:56","Completed"
"3000007550","PT. NIRWANA LESTARI","59026561","SURABAYA RENTAL TRIP","27/01/2022 17:04","1000374857","350,000.00","28/01/2022 14:56","Completed"
"3000007550","PT. NIRWANA LESTARI","59026563","SURABAYA RENTAL TRIP","27/01/2022 17:05","1000374887","218,000.00","28/01/2022 14:56","Completed"
"3000007677","SCIENTEX INDONESIA","59026670","SURABAYA LOG PACK","27/01/2022 17:09","DO-2022-0221","1,250,000.00","28/01/2022 15:51","Completed"
"3000007677","SCIENTEX INDONESIA","59026670","SURABAYA LOG PACK","27/01/2022 17:09","DO-2022-0222","1.00","28/01/2022 15:51","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59026694","SURABAYA LOG PACK","27/01/2022 17:10","2100420955","1,600,000.00","31/01/2022 09:47","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59026702","SURABAYA LOG PACK","27/01/2022 17:10","2100421046","363,000.00","28/01/2022 17:02","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59026718","SURABAYA LOG PACK","27/01/2022 17:10","2100421064","363,000.00","28/01/2022 17:01","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59026718","SURABAYA LOG PACK","27/01/2022 17:10","2100420718","1.00","28/01/2022 17:01","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","59032272","SURABAYA LOG PACK","27/01/2022 21:31","41215629","3,500,000.00","04/02/2022 17:13","Completed"
"3000009257","PT TIRTA INVESTAMA","59032636","SURABAYA RENTAL TRIP","27/01/2022 22:11","S22012700082","1,150,000.00","31/01/2022 15:45","Completed"
"3000009257","PT TIRTA INVESTAMA","59032647","SURABAYA LOG PACK","27/01/2022 22:12","S22012100369","450,000.00","29/01/2022 11:59","Completed"
"3000009257","PT TIRTA INVESTAMA","59032649","SURABAYA LOG PACK","27/01/2022 22:13","S22012100354","450,000.00","29/01/2022 12:01","Completed"
"3000009257","PT TIRTA INVESTAMA","59032659","SURABAYA LOG PACK","27/01/2022 22:15","S22012100360","450,000.00","29/01/2022 22:51","Completed"
"3000009257","PT TIRTA INVESTAMA","59032664","SURABAYA LOG PACK","27/01/2022 22:16","S22012900040","450,000.00","07/02/2022 10:53","Completed"
"3000009257","PT TIRTA INVESTAMA","59032680","SURABAYA LOG PACK","27/01/2022 22:18","S22012700075","450,000.00","29/01/2022 22:39","Completed"
"3000009257","PT TIRTA INVESTAMA","59032689","SURABAYA LOG PACK","27/01/2022 22:19","S22012700989","450,000.00","29/01/2022 22:43","Completed"
"3000009257","PT TIRTA INVESTAMA","59033541","SURABAYA RENTAL TRIP","28/01/2022 08:24","S22012700065","1.00","07/02/2022 11:01","Completed"
"3000009257","PT TIRTA INVESTAMA","59033541","SURABAYA RENTAL TRIP","28/01/2022 08:24","S22012700063","1.00","07/02/2022 11:01","Completed"
"3000009257","PT TIRTA INVESTAMA","59033574","SURABAYA RENTAL TRIP","28/01/2022 08:26","S22012700061","1.00","07/02/2022 11:09","Completed"
"3000009257","PT TIRTA INVESTAMA","59033574","SURABAYA RENTAL TRIP","28/01/2022 08:26","S22012700062","1.00","07/02/2022 11:09","Completed"
"3000009257","PT TIRTA INVESTAMA","59033574","SURABAYA RENTAL TRIP","28/01/2022 08:26","S22012700064","1.00","07/02/2022 11:09","Completed"
"3000009257","PT TIRTA INVESTAMA","59033574","SURABAYA RENTAL TRIP","28/01/2022 08:26","S22012700060","1.00","07/02/2022 11:09","Completed"
"3000009257","PT TIRTA INVESTAMA","59034417","SURABAYA TIV IMPORT","28/01/2022 09:23","5043594814","1.00","02/02/2022 14:50","Completed"
"3000009257","PT TIRTA INVESTAMA","59034418","SURABAYA TIV IMPORT","28/01/2022 09:24","5043604774","1.00","02/02/2022 15:17","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59034431","SURABAYA LOG PACK","28/01/2022 09:47","40548655","3,846,000.00","02/02/2022 15:39","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59034432","SURABAYA LOG PACK","28/01/2022 09:50","40550062","3,401,000.00","04/02/2022 16:36","Completed"
"3000005216","PT. SINAR SOSRO","59034457","SURABAYA LOG PACK","28/01/2022 10:40","DRK/0122/LOG/0000505","4,550,000.00","08/02/2022 16:58","Completed"
"3000007550","PT. NIRWANA LESTARI","59034459","SURABAYA RENTAL TRIP","28/01/2022 10:48","1000373944","347,000.00","31/01/2022 14:18","Completed"
"3000005216","PT. SINAR SOSRO","59034540","SURABAYA LOG PACK","28/01/2022 11:25","DRK/0122/LOG/0000538","4,300,000.00","08/02/2022 16:52","Completed"
"3000009257","PT TIRTA INVESTAMA","59034567","SURABAYA LOG PACK","28/01/2022 11:40","5043609425","3,700,000.00","02/02/2022 17:29","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59035324","SURABAYA LOG PACK","28/01/2022 13:24","40550074","5,190,000.00","03/02/2022 11:35","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59035620","SURABAYA RENTAL TRIP","28/01/2022 14:15","SUB/22/01/0201","1.00","04/02/2022 13:26","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59035621","SURABAYA RENTAL TRIP","28/01/2022 14:15","SUB/22/01/0200","1.00","31/01/2022 17:33","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59035623","SURABAYA RENTAL TRIP","28/01/2022 14:16","SUB/22/01/0202","1.00","31/01/2022 18:16","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59035626","SURABAYA RENTAL TRIP","28/01/2022 14:16","SUB/22/01/01/0196","1.00","31/01/2022 17:26","Completed"
"3000008794","PT BATARA ELOK SEMESTA TERPADU","59035627","SURABAYA LOG PACK","28/01/2022 14:16","PO.UZO1POA22007139","2,000,000.00","31/01/2022 15:33","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59036055","SURABAYA LOG PACK","28/01/2022 15:00","40550485","3,312,000.00","03/02/2022 14:34","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59036116","SURABAYA LOG PACK","28/01/2022 15:01","40550487","3,312,000.00","03/02/2022 15:03","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59036122","SURABAYA LOG PACK","28/01/2022 15:03","40550488","6,400,000.00","03/02/2022 14:55","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59036638","SURABAYA LOG PACK","28/01/2022 15:41","2100421029","977,000.00","31/01/2022 17:51","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59036639","SURABAYA LOG PACK","28/01/2022 15:41","2100421022","1,069,000.00","31/01/2022 17:44","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59036641","SURABAYA LOG PACK","28/01/2022 15:42","2100421190","404,000.00","31/01/2022 17:54","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59036644","SURABAYA LOG PACK","28/01/2022 15:42","2100420759","363,000.00","31/01/2022 17:49","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59036646","SURABAYA LOG PACK","28/01/2022 15:43","2100421203","695,000.00","31/01/2022 17:33","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59036647","SURABAYA RENTAL TRIP","28/01/2022 15:43","2100421132","550,000.00","31/01/2022 17:39","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59036649","SURABAYA RENTAL TRIP","28/01/2022 15:43","2100421133","386,000.00","31/01/2022 17:48","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59036650","SURABAYA RENTAL TRIP","28/01/2022 15:43","2100421135","386,000.00","31/01/2022 16:57","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59036665","SURABAYA LOG PACK","28/01/2022 15:44","2100421156","1,172,000.00","02/02/2022 09:39","Completed"
"3000007550","PT. NIRWANA LESTARI","59037555","SURABAYA RENTAL TRIP","28/01/2022 16:30","1000375220","464,500.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037555","SURABAYA RENTAL TRIP","28/01/2022 16:30","1000375191","50,001.00","31/01/2022 11:45","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59037669","SURABAYA LOG PACK","28/01/2022 16:32","40550489","6,400,000.00","03/02/2022 11:27","Completed"
"3000007550","PT. NIRWANA LESTARI","59037688","SURABAYA RENTAL TRIP","28/01/2022 16:32","1000375197","50,001.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037688","SURABAYA RENTAL TRIP","28/01/2022 16:32","1000375199","349,000.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037714","SURABAYA RENTAL TRIP","28/01/2022 16:33","1000375228","248,000.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037716","SURABAYA RENTAL TRIP","28/01/2022 16:33","1000375221","692,000.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037718","SURABAYA RENTAL TRIP","28/01/2022 16:34","1000375224","579,000.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037719","SURABAYA RENTAL TRIP","28/01/2022 16:34","1000375225","857,700.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037720","SURABAYA RENTAL TRIP","28/01/2022 16:35","1000375226","562,500.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037721","SURABAYA RENTAL TRIP","28/01/2022 16:35","1000375223","110,000.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037722","SURABAYA RENTAL TRIP","28/01/2022 16:35","1000375326","485,500.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037722","SURABAYA RENTAL TRIP","28/01/2022 16:35","1000375222","226,501.00","31/01/2022 11:45","Completed"
"3000007550","PT. NIRWANA LESTARI","59037724","SURABAYA RENTAL TRIP","28/01/2022 16:35","1000375272","214,000.00","31/01/2022 11:45","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59037725","SURABAYA LOG PACK","28/01/2022 16:36","40550075","5,190,000.00","04/02/2022 16:56","Completed"
"3000009257","PT TIRTA INVESTAMA","59038485","SURABAYA RENTAL TRIP","28/01/2022 17:12","S22012808793","1,200,000.00","31/01/2022 15:40","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59038527","SURABAYA LOG PACK","28/01/2022 17:18","40550483","3,125,000.00","08/02/2022 16:45","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59038539","SURABAYA LOG PACK","28/01/2022 17:19","2100421096","363,000.00","31/01/2022 17:36","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59038539","SURABAYA LOG PACK","28/01/2022 17:19","2100421229","10.00","31/01/2022 17:36","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59038566","SURABAYA LOG PACK","28/01/2022 17:19","2100421097","741,000.00","31/01/2022 17:53","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59038570","SURABAYA LOG PACK","28/01/2022 17:20","2100421245","977,000.00","31/01/2022 17:35","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59038576","SURABAYA LOG PACK","28/01/2022 17:20","40550767/40550766","3,082,250.00","03/02/2022 15:19","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59038578","SURABAYA LOG PACK","28/01/2022 17:20","2100417759","420,000.00","31/01/2022 17:43","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59038578","SURABAYA LOG PACK","28/01/2022 17:20","2100421262","1.00","31/01/2022 17:43","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59038629","SURABAYA LOG PACK","28/01/2022 17:21","2100421248","420,000.00","31/01/2022 17:41","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59038638","SURABAYA LOG PACK","28/01/2022 17:21","2100421246","366,500.00","31/01/2022 17:59","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59039705","SURABAYA LOG PACK","28/01/2022 18:23","2100421183","460,000.00","31/01/2022 18:01","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59039705","SURABAYA LOG PACK","28/01/2022 18:23","2100421273","1.00","31/01/2022 18:01","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59039728","SURABAYA LOG PACK","28/01/2022 18:24","19665B","800,000.00","31/01/2022 17:57","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59039729","SURABAYA LOG PACK","28/01/2022 18:24","2100421250","538,000.00","31/01/2022 17:52","Completed"
"8000000010","PT. LAUTAN LUAS TBK","59039730","SURABAYA LOG PACK","28/01/2022 18:24","2100421250-1","345,000.00","31/01/2022 17:38","Completed"
"3000009257","PT TIRTA INVESTAMA","59043756","SURABAYA LOG PACK","29/01/2022 01:44","S22012100352","450,000.00","03/02/2022 11:33","Completed"
"3000009257","PT TIRTA INVESTAMA","59043757","SURABAYA LOG PACK","29/01/2022 01:45","S22020300224","450,000.00","08/02/2022 16:30","Completed"
"3000009257","PT TIRTA INVESTAMA","59043758","SURABAYA LOG PACK","29/01/2022 01:46","S22012810017","450,000.00","29/01/2022 22:05","Completed"
"3000009257","PT TIRTA INVESTAMA","59043759","SURABAYA LOG PACK","29/01/2022 01:46","S22012810016","450,000.00","29/01/2022 22:07","Completed"
"3000009257","PT TIRTA INVESTAMA","59043760","SURABAYA LOG PACK","29/01/2022 01:47","S22012100358","450,000.00","03/02/2022 12:09","Completed"
"3000009257","PT TIRTA INVESTAMA","59043761","SURABAYA RENTAL TRIP","29/01/2022 01:49","S22012809137","1.00","31/01/2022 15:55","Completed"
"3000009257","PT TIRTA INVESTAMA","59043761","SURABAYA RENTAL TRIP","29/01/2022 01:49","S22012809138","1.00","31/01/2022 15:55","Completed"
"3000009257","PT TIRTA INVESTAMA","59043762","SURABAYA RENTAL TRIP","29/01/2022 01:50","S22012809135","1.00","03/02/2022 10:43","Completed"
"3000009257","PT TIRTA INVESTAMA","59043762","SURABAYA RENTAL TRIP","29/01/2022 01:50","S22012809136","1.00","03/02/2022 10:43","Completed"
"3000009257","PT TIRTA INVESTAMA","59043762","SURABAYA RENTAL TRIP","29/01/2022 01:50","S22012809134","1.00","03/02/2022 10:43","Completed"
"3000009257","PT TIRTA INVESTAMA","59043762","SURABAYA RENTAL TRIP","29/01/2022 01:50","S22012809139","1.00","03/02/2022 10:43","Completed"
"3000009257","PT TIRTA INVESTAMA","59043762","SURABAYA RENTAL TRIP","29/01/2022 01:50","S22012809140","1.00","03/02/2022 10:43","Completed"
"3000009257","PT TIRTA INVESTAMA","59043763","SURABAYA LOG PACK","29/01/2022 01:51","S22012400204","7,400,000.00","07/02/2022 11:04","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","59043764","SURABAYA LOG PACK","29/01/2022 01:52","41218540","3,500,000.00","04/02/2022 17:23","Completed"
"3000016749","GREENFIELDS DAIRY INDONESIA","59043765","SURABAYA LOG PACK","29/01/2022 01:53","GD3221719800/0080143539","2,800,000.00","04/02/2022 15:48","Completed"
"3000016749","GREENFIELDS DAIRY INDONESIA","59043766","SURABAYA LOG PACK","29/01/2022 01:54","GD3221719807/0080143546","2,500,000.00","15/02/2022 17:12","Completed"
"3000016749","GREENFIELDS DAIRY INDONESIA","59043767","SURABAYA LOG PACK","29/01/2022 01:54","GD3221717594/0080143374","2,900,000.00","02/02/2022 18:07","Completed"
"3000021761","PT. ANUGERAH MITRA ANANTA","59043843","SURABAYA RENTAL TRIP","29/01/2022 10:58","SUB/22/01/0205","1.00","31/01/2022 17:29","Completed"
"3000008809","IDLE CAP","59043844","SURABAYA LOG PACK","29/01/2022 11:15","KOSB9810PEU290122","1.00","04/02/2022 16:53","Completed"
"3000016749","GREENFIELDS DAIRY INDONESIA","59043845","SURABAYA LOG PACK","29/01/2022 11:19","GD3221717563/0080143852","2,650,000.00","04/02/2022 15:51","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59043870","SURABAYA LOG PACK","29/01/2022 12:29","40550739","3,780,000.00","04/02/2022 15:13","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59043937","SURABAYA LOG PACK","29/01/2022 12:38","40550742/40550746","4,200,800.00","03/02/2022 14:09","Completed"
"3000008809","IDLE CAP","59043939","SURABAYA LOG PACK","29/01/2022 12:44","KOSB9559PEU29012022","1.00","04/02/2022 17:00","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59043949","SURABAYA LOG PACK","29/01/2022 13:26","40550738","4,092,000.00","03/02/2022 15:27","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","59043955","SURABAYA LOG PACK","29/01/2022 13:34","40550769/40550778","3,521,500.00","03/02/2022 16:05","Completed"
"3000008809","IDLE CAP","59044132","SURABAYA LOG PACK","29/01/2022 15:54","KOSB9664PEU29012022","1.00","04/02/2022 17:06","Completed"
"3000009257","PT TIRTA INVESTAMA","59044158","SURABAYA LOG PACK","29/01/2022 16:47","S22012100356","450,000.00","03/02/2022 12:13","Completed"
"3000009257","PT TIRTA INVESTAMA","59044159","SURABAYA LOG PACK","29/01/2022 16:48","S22012810172","450,000.00","03/02/2022 10:58","Completed"
"3000009257","PT TIRTA INVESTAMA","59044160","SURABAYA LOG PACK","29/01/2022 16:49","S22012900242","450,000.00","03/02/2022 12:01","Completed"
"3000009257","PT TIRTA INVESTAMA","59044162","SURABAYA LOG PACK","29/01/2022 16:49","S22012900243","450,000.00","03/02/2022 12:05","Completed"
"3000009257","PT TIRTA INVESTAMA","59044163","SURABAYA RENTAL TRIP","29/01/2022 16:50","S22012900098","1.00","03/02/2022 10:48","Completed"
"3000009257","PT TIRTA INVESTAMA","59044163","SURABAYA RENTAL TRIP","29/01/2022 16:50","S22012900100","1.00","03/02/2022 10:48","Completed"
"3000009257","PT TIRTA INVESTAMA","59044165","SURABAYA RENTAL TRIP","29/01/2022 16:51","S22012900101","1.00","03/02/2022 10:54","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","59044166","SURABAYA LOG PACK","29/01/2022 16:51","41220368","3,500,000.00","11/02/2022 15:05","Completed"
"3000018615","PT.  INBISCO NIAGATAMA SEMESTA","59044167","SURABAYA LOG PACK","29/01/2022 16:52","41220352","3,620,000.00","11/02/2022 16:08","Completed"
"3000009257","PT TIRTA INVESTAMA","59044236","SURABAYA LOG PACK","29/01/2022 18:16","S22012810171","450,000.00","03/02/2022 12:18","Completed"
"3000009257","PT TIRTA INVESTAMA","59044237","SURABAYA LOG PACK","29/01/2022 18:17","S22012810169","450,000.00","03/02/2022 11:40","Completed"
"3000009257","PT TIRTA INVESTAMA","59044239","SURABAYA LOG PACK","29/01/2022 18:18","S22012810170","450,000.00","03/02/2022 11:08","Completed"
"3000008809","IDLE CAP","59044333","SURABAYA LOG PACK","29/01/2022 19:47","KOSB9754PEU29012022","1.00","04/02/2022 17:08","Completed"
