"TMS ID","Carrier Name","Charge Rate","Rate Basis","Rate","Closed Date","Load Group","Charge Description","Carrier Reference","Rate Change Approval Date","Shipment Reference Number","Rate Change Request Date"
59237961,"BAHANA PRESTASI","67,600.00","FLAT","67,600.00","23/02/2022 14:26","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:30","1000381546","21/02/2022 17:53"
59237964,"BAHANA PRESTASI","104,500.00","FLAT","104,500.00","23/02/2022 14:26","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:30","1000381561","21/02/2022 17:50"
59237982,"BAHANA PRESTASI","133,500.00","FLAT","133,500.00","23/02/2022 14:26","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:30","1000381566","21/02/2022 17:52"
59237985,"BAHANA PRESTASI","219,100.00","FLAT","219,100.00","23/02/2022 14:26","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:30","1000381572","21/02/2022 17:48"
59238001,"BAHANA PRESTASI","294,500.00","FLAT","294,500.00","23/02/2022 14:26","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:30","1000381608","21/02/2022 17:49"
59238003,"BAHANA PRESTASI","104,800.00","FLAT","104,800.00","23/02/2022 14:26","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:30","1000381580","21/02/2022 17:48"
59238009,"BAHANA PRESTASI","78,000.00","FLAT","78,000.00","23/02/2022 14:26","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:30","1000381625","21/02/2022 17:53"
59238018,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","23/02/2022 14:26","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","24/02/2022 16:31","1000381609+1,1000381583","21/02/2022 17:50"
59238502,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","01/03/2022 16:06","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:49","40558643","22/02/2022 02:34"
59238504,"BAHANA PRESTASI","780,000.00","FLAT","780,000.00","01/03/2022 17:19","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:49","40558657","22/02/2022 02:36"
59238513,"BAHANA PRESTASI","265,775.00","FLAT","265,775.00","01/03/2022 15:40","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:49","40558427","22/02/2022 02:38"
59238550,"BAHANA PRESTASI","363,000.00","FLAT","363,000.00","25/02/2022 16:37","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:49","40559012","01/03/2022 18:04"
59238554,"BAHANA PRESTASI","936,000.00","FLAT","936,000.00","01/03/2022 15:44","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:49","40558670","22/02/2022 02:45"
59238584,"BAHANA PRESTASI","45,000.00","FLAT","45,000.00","16/03/2022 14:59","SURABAYA LOG PACK","TMB_BONGKAR","0027","17/03/2022 17:44","40554962,40558904","17/03/2022 17:09"
59238584,"BAHANA PRESTASI","240,900.00","FLAT","240,900.00","16/03/2022 14:59","SURABAYA LOG PACK","TMB_BONGKAR","0027","17/03/2022 17:44","40554962,40558904","17/03/2022 17:09"
59238614,"BAHANA PRESTASI","268,750.00","FLAT","268,750.00","07/03/2022 15:23","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/03/2022 20:20","40558916","08/03/2022 15:25"
59243050,"BAHANA PRESTASI","20,000.00","FLAT","20,000.00","23/02/2022 10:09","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:31","2100423443,2100423442,2100423444","22/02/2022 09:31"
59243070,"BAHANA PRESTASI","20,000.00","FLAT","20,000.00","22/02/2022 17:56","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:31","4902623653,2100423396","22/02/2022 09:22"
59243084,"BAHANA PRESTASI","30,000.00","FLAT","30,000.00","22/02/2022 18:08","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:31","2100423373,2100422850","22/02/2022 09:29"
59243119,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","23/02/2022 17:39","SURABAYA RENTAL","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","24/02/2022 16:31","2100423336","22/02/2022 09:26"
59243138,"BAHANA PRESTASI","30,000.00","FLAT","30,000.00","22/02/2022 17:59","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:31","2100423287","22/02/2022 09:25"
59243146,"BAHANA PRESTASI","55,000.00","FLAT","55,000.00","22/02/2022 18:02","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:31","2100422436","22/02/2022 09:24"
59244950,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","02/03/2022 09:19","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","02/03/2022 20:49","0082608533","23/02/2022 10:23"
59244950,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","02/03/2022 09:19","SURABAYA LOG BULK","TMB_BONGKAR","0027","02/03/2022 20:49","0082608533","23/02/2022 10:23"
59244951,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","25/02/2022 09:03","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","25/02/2022 11:50","0082605230","23/02/2022 10:25"
59244951,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","25/02/2022 09:03","SURABAYA LOG BULK","TMB_BONGKAR","0027","25/02/2022 11:50","0082605230","23/02/2022 10:25"
59246315,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","01/03/2022 10:44","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","01/03/2022 11:49","1000378205","23/02/2022 14:50"
59246638,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/03/2022 18:58","SURABAYA LOG PACK","TMB_MULTIDROP","0027","08/03/2022 20:20","SJ22-001222","25/02/2022 12:34"
59246638,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/03/2022 18:58","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/03/2022 20:20","SJ22-001222","25/02/2022 12:34"
59246785,"BAHANA PRESTASI","0.00","FLAT","0.00","09/03/2022 10:12","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/03/2022 23:18","GD3221738495/0080145508","24/02/2022 17:21"
59246785,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","09/03/2022 10:12","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/03/2022 23:18","GD3221738495/0080145508","24/02/2022 17:21"
59246785,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","09/03/2022 10:12","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/03/2022 23:18","GD3221738495/0080145508","24/02/2022 17:21"
59246785,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","09/03/2022 10:12","SURABAYA LOG PACK","TMB_MULTIDROP","0027","09/03/2022 23:18","GD3221738495/0080145508","24/02/2022 17:21"
59247669,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","24/02/2022 16:05","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:31","40559673","22/02/2022 18:26"
59247689,"BAHANA PRESTASI","900,000.00","FLAT","900,000.00","08/03/2022 17:42","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/03/2022 20:20","40552194","22/02/2022 18:28"
59247692,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","01/03/2022 13:52","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:49","40558198","22/02/2022 18:33"
59248674,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","01/03/2022 10:44","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","01/03/2022 11:49","1000378205+1","23/02/2022 14:48"
59248678,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","01/03/2022 10:44","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","01/03/2022 11:49","1000378205+2","23/02/2022 14:49"
59249304,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","24/02/2022 11:03","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","24/02/2022 16:31","1000381916,1000381880","22/02/2022 18:47"
59249328,"BAHANA PRESTASI","430,000.00","FLAT","430,000.00","24/02/2022 11:03","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:31","1000381949","22/02/2022 18:48"
59249535,"BAHANA PRESTASI","202,500.00","FLAT","202,500.00","02/03/2022 17:28","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:49","S22022200098,S22022200096","23/02/2022 08:27"
59249542,"BAHANA PRESTASI","77,500.00","FLAT","77,500.00","25/02/2022 17:02","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","25/02/2022 17:40","S22022200097,S22022200095","23/02/2022 08:25"
59249553,"BAHANA PRESTASI","768,000.00","FLAT","768,000.00","25/02/2022 17:49","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","25/02/2022 21:44","S22022200118","23/02/2022 08:23"
59249728,"BAHANA PRESTASI","700,000.00","FLAT","700,000.00","01/03/2022 16:23","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:49","40559761","22/02/2022 18:35"
59249730,"BAHANA PRESTASI","793,500.00","FLAT","793,500.00","01/03/2022 16:12","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:50","40560257","22/02/2022 18:36"
59249792,"BAHANA PRESTASI","650,000.00","FLAT","650,000.00","01/03/2022 12:06","SURABAYA LOG PACK","TMB_BONGKAR","0027","01/03/2022 13:36","40559777","22/02/2022 18:40"
59249818,"BAHANA PRESTASI","1,000,000.00","FLAT","1,000,000.00","01/03/2022 15:19","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:50","40559679","22/02/2022 18:41"
59250100,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","24/02/2022 08:45","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:32","2100423306,2100422932","23/02/2022 10:28"
59250126,"BAHANA PRESTASI","7,500.00","FLAT","7,500.00","23/02/2022 17:48","SURABAYA LOG PACK","TMB_MULTIDROP","0027","24/02/2022 16:32","2100423506,2100423575,2100423589","23/02/2022 10:34"
59250149,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","23/02/2022 17:49","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:32","2100423400","23/02/2022 10:30"
59250240,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","23/02/2022 17:59","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:32","2100423499-1","23/02/2022 10:31"
59250352,"BAHANA PRESTASI","26,000.00","FLAT","26,000.00","24/02/2022 11:03","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:32","1000381882","22/02/2022 18:49"
59250373,"BAHANA PRESTASI","30,000.00","FLAT","30,000.00","24/02/2022 11:03","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:32","1000381888","22/02/2022 18:50"
59250378,"BAHANA PRESTASI","207,500.00","FLAT","207,500.00","24/02/2022 11:03","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:32","1000382000","22/02/2022 18:48"
59250381,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","24/02/2022 11:03","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","24/02/2022 16:32","1000381911","22/02/2022 18:50"
59250381,"BAHANA PRESTASI","65,100.00","FLAT","65,100.00","24/02/2022 11:03","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 16:32","1000381911","22/02/2022 18:50"
59259874,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","23/02/2022 17:56","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 16:32","2100423499","23/02/2022 10:35"
59262676,"BAHANA PRESTASI","327,600.00","FLAT","327,600.00","24/02/2022 17:32","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 17:34","1000382279","23/02/2022 16:12"
59262676,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","24/02/2022 17:32","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","25/02/2022 17:41","1000382279","25/02/2022 15:02"
59262687,"BAHANA PRESTASI","32,000.00","FLAT","32,000.00","24/02/2022 17:32","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 17:34","1000382215","23/02/2022 16:14"
59262691,"BAHANA PRESTASI","150,500.00","FLAT","150,500.00","24/02/2022 17:32","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 17:34","1000382004","23/02/2022 16:10"
59262693,"BAHANA PRESTASI","56,500.00","FLAT","56,500.00","24/02/2022 17:32","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 17:34","1000382008","23/02/2022 16:13"
59262699,"BAHANA PRESTASI","653,000.00","FLAT","653,000.00","24/02/2022 17:32","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 17:34","1000382262","23/02/2022 16:11"
59262707,"BAHANA PRESTASI","122,000.00","FLAT","122,000.00","24/02/2022 17:21","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 17:34","1000382274","23/02/2022 16:11"
59262708,"BAHANA PRESTASI","36,500.00","FLAT","36,500.00","24/02/2022 17:21","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","24/02/2022 17:34","1000382276","23/02/2022 16:12"
59263551,"BAHANA PRESTASI","40,000.00","FLAT","40,000.00","24/02/2022 17:27","SURABAYA LOG PACK","TMB_BONGKAR","0027","24/02/2022 17:34","2100423715,2100423704","24/02/2022 10:01"
59266055,"BAHANA PRESTASI","135,500.00","FLAT","135,500.00","25/02/2022 17:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","25/02/2022 17:41","S22022300068,S22022300067,S22022300069","23/02/2022 18:54"
59266099,"BAHANA PRESTASI","81,000.00","FLAT","81,000.00","25/02/2022 17:20","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","25/02/2022 17:41","S22022300064,S22022300063,S22022300070,S22022300071,S22022300075,S22022300066,S22022300065,S22022300072","23/02/2022 18:53"
59266099,"BAHANA PRESTASI","50,500.00","FLAT","50,500.00","25/02/2022 17:20","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","25/02/2022 17:41","S22022300064,S22022300063,S22022300070,S22022300071,S22022300075,S22022300066,S22022300065,S22022300072","23/02/2022 18:53"
59266116,"BAHANA PRESTASI","640,000.00","FLAT","640,000.00","25/02/2022 17:27","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","25/02/2022 17:41","S22022300085","23/02/2022 18:50"
59266204,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","14/03/2022 11:39","SURABAYA LOG PACK","TMB_MULTIDROP","0027","14/03/2022 18:20","GD3221740847/0080145677","25/02/2022 12:44"
59266204,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","14/03/2022 11:39","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","14/03/2022 18:20","GD3221740847/0080145677","25/02/2022 12:44"
59266204,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","14/03/2022 11:39","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","14/03/2022 18:20","GD3221740847/0080145677","25/02/2022 12:44"
59266268,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/03/2022 13:23","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/03/2022 20:20","GD3221741871/0080145829","01/03/2022 08:18"
59266268,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/03/2022 13:23","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/03/2022 20:20","GD3221741871/0080145829","01/03/2022 08:18"
59266268,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/03/2022 13:23","SURABAYA LOG PACK","TMB_MULTIDROP","0027","08/03/2022 20:20","GD3221741871/0080145829","01/03/2022 08:18"
59266558,"BAHANA PRESTASI","170,000.00","FLAT","170,000.00","02/03/2022 16:19","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:50","40557326","24/02/2022 07:44"
59266561,"BAHANA PRESTASI","149,000.00","FLAT","149,000.00","02/03/2022 16:15","SURABAYA LOG PACK","TMB_BONGKAR","0027","04/03/2022 14:13","40558914","04/03/2022 10:52"
59266561,"BAHANA PRESTASI","0.00","FLAT","0.00","02/03/2022 16:15","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","02/03/2022 20:50","40558914","24/02/2022 07:47"
59266562,"BAHANA PRESTASI","600,000.00","FLAT","600,000.00","07/03/2022 14:31","SURABAYA LOG PACK","TMB_BONGKAR","0027","07/03/2022 18:05","40559195","24/02/2022 07:48"
59266569,"BAHANA PRESTASI","600,000.00","FLAT","600,000.00","07/03/2022 14:13","SURABAYA LOG PACK","TMB_BONGKAR","0027","07/03/2022 18:05","40559199","24/02/2022 07:51"
59266569,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","07/03/2022 14:13","SURABAYA LOG PACK","TMB_BONGKAR","0027","07/03/2022 18:05","40559199","24/02/2022 07:51"
59272124,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","24/02/2022 17:51","SURABAYA LOG PACK","TMB_BONGKAR","0027","25/02/2022 11:50","2100423767","24/02/2022 10:06"
59272126,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","25/02/2022 08:45","SURABAYA LOG PACK","TMB_BONGKAR","0027","25/02/2022 11:50","2100423631,2100423632","24/02/2022 10:07"
59272127,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","25/02/2022 09:15","SURABAYA LOG PACK","TMB_BONGKAR","0027","25/02/2022 11:50","2100423666,2100423665","25/02/2022 09:16"
59272130,"BAHANA PRESTASI","7,500.00","FLAT","7,500.00","25/02/2022 09:06","SURABAYA LOG PACK","TMB_MULTIDROP","0027","25/02/2022 11:50","2100423757,2100423736,2100423765","24/02/2022 10:10"
59272160,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","01/03/2022 15:58","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","04/03/2022 14:13","SUB/22/02/0126","04/03/2022 09:02"
59272161,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","01/03/2022 15:42","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","04/03/2022 14:13","SUB/22/02/0129","04/03/2022 09:03"
59273638,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","04/03/2022 09:38","SURABAYA LOG BULK","TMB_BONGKAR","0027","04/03/2022 14:13","0082608787","25/02/2022 16:09"
59273638,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","04/03/2022 09:38","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","04/03/2022 14:13","0082608787","25/02/2022 16:09"
59273982,"BAHANA PRESTASI","40,000.00","FLAT","40,000.00","25/02/2022 16:37","SURABAYA LOG PACK","TMB_BONGKAR","0027","25/02/2022 17:41","2100423707","25/02/2022 09:29"
59273994,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","25/02/2022 17:12","SURABAYA LOG PACK","TMB_BONGKAR","0027","25/02/2022 17:41","2100423675","25/02/2022 09:30"
59274097,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","02/03/2022 11:20","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","02/03/2022 20:50","41292281","24/02/2022 17:15"
59274097,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","02/03/2022 11:20","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:50","41292281","24/02/2022 17:15"
59275553,"BAHANA PRESTASI","600,000.00","FLAT","600,000.00","02/03/2022 16:53","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:50","40559196","25/02/2022 07:35"
59275559,"BAHANA PRESTASI","650,000.00","FLAT","650,000.00","07/03/2022 11:17","SURABAYA LOG PACK","TMB_BONGKAR","0027","07/03/2022 18:05","40559776","25/02/2022 07:37"
59275561,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","08/03/2022 17:34","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/03/2022 20:20","40559672","25/02/2022 07:38"
59275574,"BAHANA PRESTASI","330,900.00","FLAT","330,900.00","07/03/2022 15:37","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/03/2022 20:20","40561501","08/03/2022 15:29"
59275577,"BAHANA PRESTASI","337,000.00","FLAT","337,000.00","08/03/2022 18:49","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/03/2022 20:20","40560280","25/02/2022 07:43"
59275754,"BAHANA PRESTASI","69,000.00","FLAT","69,000.00","02/03/2022 17:32","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:50","S22022401185,S22022401182,S22022401180,S22022401179","24/02/2022 17:11"
59275767,"BAHANA PRESTASI","222,000.00","FLAT","222,000.00","02/03/2022 17:44","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:50","S22022401178","24/02/2022 17:10"
59275803,"BAHANA PRESTASI","768,000.00","FLAT","768,000.00","01/03/2022 14:15","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:50","S22022401222","25/02/2022 12:39"
59275803,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","01/03/2022 14:15","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:50","S22022401222","25/02/2022 12:39"
59276299,"BAHANA PRESTASI","59,200.00","FLAT","59,200.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","01/03/2022 11:49","1000382580","24/02/2022 17:41"
59276309,"BAHANA PRESTASI","214,000.00","FLAT","214,000.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","01/03/2022 11:49","1000382582","24/02/2022 17:41"
59276337,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","01/03/2022 11:49","1000382585,1000382567","24/02/2022 17:39"
59276337,"BAHANA PRESTASI","122,500.00","FLAT","122,500.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","01/03/2022 11:49","1000382585,1000382567","24/02/2022 17:39"
59276345,"BAHANA PRESTASI","175,000.00","FLAT","175,000.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","01/03/2022 11:49","1000382284,1000382596","24/02/2022 17:37"
59276345,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","01/03/2022 11:49","1000382284,1000382596","24/02/2022 17:37"
59276348,"BAHANA PRESTASI","224,000.00","FLAT","224,000.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","01/03/2022 11:49","1000382618","24/02/2022 17:37"
59276348,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","01/03/2022 11:49","1000382618","24/02/2022 17:37"
59276350,"BAHANA PRESTASI","96,800.00","FLAT","96,800.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","01/03/2022 11:49","1000382627","24/02/2022 17:38"
59276353,"BAHANA PRESTASI","330,000.00","FLAT","330,000.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","01/03/2022 11:49","1000382633,1000382720","24/02/2022 17:40"
59276353,"BAHANA PRESTASI","39,000.00","FLAT","39,000.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","01/03/2022 11:49","1000382633,1000382720","24/02/2022 17:40"
59276353,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","01/03/2022 10:39","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","01/03/2022 11:49","1000382633,1000382720","24/02/2022 17:40"
59278004,"BAHANA PRESTASI","20,000.00","FLAT","20,000.00","25/02/2022 16:41","SURABAYA LOG PACK","TMB_BONGKAR","0027","25/02/2022 17:41","2100423873,2100423892","25/02/2022 09:38"
59281471,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","07/03/2022 14:51","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/03/2022 08:53","40558227","10/03/2022 17:41"
59284709,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","09/03/2022 10:52","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/03/2022 23:18","41295968","25/02/2022 12:43"
59284712,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/03/2022 16:28","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/03/2022 18:51","8872010330","04/03/2022 10:00"
59285716,"BAHANA PRESTASI","80,000.00","FLAT","80,000.00","01/03/2022 13:54","SURABAYA LOG PACK","TMB_BONGKAR","0027","02/03/2022 20:50","DO-2022-0414","01/03/2022 09:23"
59286627,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/03/2022 15:27","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/03/2022 15:28","SJ22-001333","26/02/2022 15:27"
59286627,"BAHANA PRESTASI","387,000.00","FLAT","387,000.00","11/03/2022 15:27","SURABAYA LOG PACK","TMB_MULTIDROP","0027","11/03/2022 15:28","SJ22-001333","26/02/2022 15:27"
59286627,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","11/03/2022 15:27","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/03/2022 15:28","SJ22-001333","26/02/2022 15:27"
59286995,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","09/03/2022 17:03","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/03/2022 23:18","41301406","01/03/2022 08:02"
59287876,"BAHANA PRESTASI","220,000.00","FLAT","220,000.00","02/03/2022 17:23","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:51","S22022509413,S22022509411,S22022509407,S22022509412,S22022509415,S22022509409","25/02/2022 16:50"
59287903,"BAHANA PRESTASI","38,500.00","FLAT","38,500.00","01/03/2022 15:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:51","S22022509417,S22022509408,S22022509410,S22022509414,S22022509416","25/02/2022 16:49"
59287908,"BAHANA PRESTASI","768,000.00","FLAT","768,000.00","01/03/2022 14:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:51","S22022509290","25/02/2022 16:48"
59287908,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","01/03/2022 14:13","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:51","S22022509290","25/02/2022 16:48"
59288035,"BAHANA PRESTASI","139,000.00","FLAT","139,000.00","02/03/2022 09:28","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/03/2022 20:51","1000383050,1000383058","25/02/2022 20:52"
