"TMS ID","Shipment Reference Number","Carrier Name","Charge Code Group","Charge Rate","Rate Basis","Rate","Closed Date","AP Vendor Code","Load Group","Order Groups","Shipper Load Number","First Pick Due Date","First Pick Name","Last Drop City","Last Drop Name","Load Status","Mode","Number of Stops","Pieces","Rate Change Carrier Comment","Rate Change Request Date","Trailer Description","Weight (kg)","Charge Description","Charge Code Category","Carrier Reference","Location Name","Payable Currency","Rate Change Approval Date"
58557596,"1000360110","BAHANA PRESTASI","OTHER CHARGES","156,000.00","FLAT","156,000.00","03/12/2021 11:05","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58557596","02/12/2021 12:00","NLSBUDURAN","KEDUNGKANDANG","NLSKEDUNGKANDANG(IDM_MALANG)","Completed","TL",2,18," ","02/12/2021 16:09","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","03/12/2021 17:11"
58557599,"1000360112","BAHANA PRESTASI","OTHER CHARGES","95,000.00","FLAT","95,000.00","03/12/2021 11:05","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58557599","02/12/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(IDM_SURABAYA)","Completed","TL",2,18," ","02/12/2021 16:10","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","03/12/2021 17:11"
58557601,"1000360121","BAHANA PRESTASI","OTHER CHARGES","84,600.00","FLAT","84,600.00","03/12/2021 11:05","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58557601","02/12/2021 12:00","NLSBUDURAN","DUDUK SAMPEYAN","NLSDUDUK SAMPEYAN(IDM_GRESIK)","Completed","TL",2,18," ","02/12/2021 16:11","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","03/12/2021 17:11"
58558506,"122687136","BAHANA PRESTASI","OTHER CHARGES","0.00","FLAT","0.00","17/12/2021 17:16","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58558506","02/12/2021 07:00","GDINGAJUM","JAMBI SELATAN","GDIJAMBI SELATAN","Completed","TL",2,1600," ","22/12/2021 17:35","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","23/12/2021 12:35"
58558506,"122687136","BAHANA PRESTASI","OTHER CHARGES","0.00","FLAT","0.00","17/12/2021 17:16","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58558506","02/12/2021 07:00","GDINGAJUM","JAMBI SELATAN","GDIJAMBI SELATAN","Completed","TL",2,1600," ","22/12/2021 17:35","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","23/12/2021 12:35"
58558508,"32178693","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","16/12/2021 12:04","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58558508","02/12/2021 07:00","INSKEJAYAN(1P)","POLANHARJO","INSPOLANHARJO","Completed","TL",2,3290," ","04/12/2021 08:51","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","16/12/2021 15:32"
58558532,"40530959","BAHANA PRESTASI","OTHER CHARGES","900,000.00","FLAT","900,000.00","07/12/2021 16:20","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58558532","02/12/2021 07:00","SMRRUNGKUT(PP)","NGALIYAN(MT)","SMRNGALIYAN(MT)","Completed","TL",2,1560," ","02/12/2021 18:03","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58558560,"40530925","BAHANA PRESTASI","OTHER CHARGES","0.00","FLAT","0.00","07/12/2021 15:15","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58558560","02/12/2021 07:00","SMRRUNGKUT","KUTA UTARA","SMRKUTA UTARA","Completed","TL",2,1560," ","02/12/2021 18:49","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58561094,"S21120200094","BAHANA PRESTASI","OTHER CHARGES","490,000.00","FLAT","490,000.00","07/12/2021 16:45","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58561094","02/12/2021 20:00","TIVPANDAAN","DUDUK SAMPEYAN","TIVDUDUK SAMPEYAN","Completed","TL",2,980," ","02/12/2021 21:27","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58561098,"S21120200093","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","13/12/2021 17:41","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58561098","02/12/2021 20:00","TIVPANDAAN","GEDANGAN","TIVGEDANGAN","Completed","TL",2,980," ","02/12/2021 21:18","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","13/12/2021 21:14"
58561185,"S21120200092","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","07/12/2021 16:57","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58561185","02/12/2021 20:00","TIVPANDAAN","GEDANGAN","TIVGEDANGAN","Completed","TL",2,980," ","02/12/2021 21:18","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58561278,"S21120200166,S21120200165,S21120200163","BAHANA PRESTASI","OTHER CHARGES","91,000.00","FLAT","91,000.00","07/12/2021 17:03","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58561278","02/12/2021 20:00","TIVPANDAAN PETUNG","SUMBER SARI","TIVSUMBER SARI","Completed","TL",2,205," ","02/12/2021 21:29","CDD_BOX","92.99","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58561285,"S21120200167,S21120200164","BAHANA PRESTASI","OTHER CHARGES","268,000.00","FLAT","268,000.00","09/12/2021 10:17","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58561285","02/12/2021 20:00","TIVPANDAAN PETUNG","KALIWATES","TIVKALIWATES","Completed","TL",2,670," ","02/12/2021 21:28","CDD_BOX","303.91","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/12/2021 10:33"
58562471,"40530983","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","07/12/2021 16:13","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58562471","02/12/2021 07:00","SMRRUNGKUT(PP)","SMRPOLANHARJO(MT)","SMRPOLANHARJO(MT)","Completed","TL",2,1000," ","02/12/2021 18:40","ENGKEL FUSO_BOX","10,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58568934,"40530951","BAHANA PRESTASI","OTHER CHARGES","312,000.00","FLAT","312,000.00","07/12/2021 15:57","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58568934","03/12/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1040," ","03/12/2021 14:50","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58568935,"40530949","BAHANA PRESTASI","OTHER CHARGES","304,500.00","FLAT","304,500.00","07/12/2021 15:11","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58568935","03/12/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1015," ","03/12/2021 14:53","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58568967,"40531053","BAHANA PRESTASI","OTHER CHARGES","301,500.00","FLAT","301,500.00","07/12/2021 15:54","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58568967","03/12/2021 07:00","SMRRUNGKUT(1P)","MUNGKID","SMRMUNGKID","Completed","TL",2,1005," ","03/12/2021 14:54","TRONTON_WB","1,005.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58568969,"40530787","BAHANA PRESTASI","OTHER CHARGES","1,248,000.00","FLAT","1,248,000.00","13/12/2021 17:18","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58568969","03/12/2021 07:00","SMRRUNGKUT","CIKUPA","SMRCIKUPA","Completed","TL",2,1560," ","03/12/2021 14:56","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","13/12/2021 21:14"
58569661,"0082506976","BAHANA PRESTASI","OTHER CHARGES","200,000.00","FLAT","200,000.00","10/12/2021 08:46","5000000027","SURABAYA LOG BULK","SURABAYA LOG BULK","58569661","03/12/2021 09:00","PKGGRESIK","SOCAH","PKGSOCAH(OW)","Completed","TL",2,30000," ","06/12/2021 09:47","TRONTON_LOSSBAK","30,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","10/12/2021 19:35"
58569851,"1000360480","BAHANA PRESTASI","OTHER CHARGES","365,000.00","FLAT","365,000.00","06/12/2021 11:44","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58569851","03/12/2021 12:00","NLSBUDURAN","SUMOBITO","NLSSUMOBITO(IDM_JOMBANG)","Completed","TL",2,18," ","03/12/2021 15:21","CDD_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","06/12/2021 12:42"
58569858,"1000360436","BAHANA PRESTASI","OTHER CHARGES","96,000.00","FLAT","96,000.00","06/12/2021 11:44","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58569858","03/12/2021 12:00","NLSBUDURAN","KEDUNGKANDANG","NLSKEDUNGKANDANG(IDM_MALANG)","Completed","TL",2,18," ","03/12/2021 15:23","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","06/12/2021 12:42"
58569859,"1000360430","BAHANA PRESTASI","OTHER CHARGES","59,500.00","FLAT","59,500.00","06/12/2021 11:44","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58569859","03/12/2021 12:00","NLSBUDURAN","BEJI","NLSBEJI(MUI_PASURUAN)","Completed","TL",2,18," ","03/12/2021 15:21","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","06/12/2021 12:42"
58569860,"1000360451","BAHANA PRESTASI","OTHER CHARGES","171,600.00","FLAT","171,600.00","06/12/2021 11:44","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58569860","03/12/2021 12:00","NLSBUDURAN","DUDUK SAMPEYAN","NLSDUDUK SAMPEYAN(IDM_GRESIK)","Completed","TL",2,18," ","03/12/2021 15:23","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","06/12/2021 12:42"
58569867,"1000360476","BAHANA PRESTASI","OTHER CHARGES","50,500.00","FLAT","50,500.00","06/12/2021 11:44","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58569867","03/12/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(IDM_SURABAYA)","Completed","TL",2,18," ","03/12/2021 15:22","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","06/12/2021 12:42"
58569868,"1000360423","BAHANA PRESTASI","OTHER CHARGES","95,500.00","FLAT","95,500.00","06/12/2021 11:44","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58569868","03/12/2021 12:00","NLSBUDURAN","SUKUN","NLSSUKUN(IDG_MALANG)","Completed","TL",2,18," ","03/12/2021 15:20","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","06/12/2021 12:42"
58569869,"1000360425","BAHANA PRESTASI","OTHER CHARGES","14,000.00","FLAT","14,000.00","06/12/2021 11:44","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58569869","03/12/2021 12:00","NLSBUDURAN","TENGGILIS MEJOYO","NLSTENGGILIS MEJOYO(IDG_SURABAYA)","Completed","TL",2,18," ","03/12/2021 15:24","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","06/12/2021 12:42"
58569911,"2100415708","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","06/12/2021 18:08","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58569911","03/12/2021 15:00","LTLASEMROWO","BUDURAN","LTLBUDURAN","Completed","TL",2,5000," ","06/12/2021 09:49","CDD_BOX","5,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","06/12/2021 18:18"
58569912,"2100415708-1","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","06/12/2021 18:10","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58569912","03/12/2021 15:00","LTLASEMROWO","BUDURAN","LTLBUDURAN","Completed","TL",2,5000," ","06/12/2021 09:51","CDD_BOX","5,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","06/12/2021 18:18"
58569997,"0082509856","BAHANA PRESTASI","OTHER CHARGES","200,000.00","FLAT","200,000.00","13/12/2021 09:14","5000000027","SURABAYA LOG BULK","SURABAYA LOG BULK","58569997","03/12/2021 09:00","PKGGRESIK","SOCAH","PKGSOCAH(OW)","Completed","TL",2,30000," ","06/12/2021 09:48","TRONTON_LOSSBAK","30,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","13/12/2021 11:52"
58571164,"40531157","BAHANA PRESTASI","OTHER CHARGES","330,000.00","FLAT","330,000.00","08/12/2021 13:45","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58571164","03/12/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1100," ","03/12/2021 18:22","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 16:09"
58571178,"40531284","BAHANA PRESTASI","OTHER CHARGES","306,000.00","FLAT","306,000.00","07/12/2021 16:00","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58571178","03/12/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1020," ","03/12/2021 18:27","ENGKEL FUSO_BOX","10,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58571180,"40531285","BAHANA PRESTASI","OTHER CHARGES","303,900.00","FLAT","303,900.00","07/12/2021 16:07","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58571180","03/12/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1013," ","03/12/2021 18:26","TRONTON_WB","10,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58572946,"S21120308644","BAHANA PRESTASI","OTHER CHARGES","600,000.00","FLAT","600,000.00","08/12/2021 15:43","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58572946","03/12/2021 20:00","TIVPANDAAN","GEDANGAN","TIVGEDANGAN","Completed","TL",2,1280," ","04/12/2021 08:44","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 16:09"
58572951,"S21120308645","BAHANA PRESTASI","OTHER CHARGES","640,000.00","FLAT","640,000.00","08/12/2021 16:39","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58572951","03/12/2021 20:00","TIVPANDAAN","DUDUK SAMPEYAN","TIVDUDUK SAMPEYAN","Completed","TL",2,1280," ","04/12/2021 08:43","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 17:30"
58572960,"S21120308778,S21120308780","BAHANA PRESTASI","OTHER CHARGES","171,200.00","FLAT","171,200.00","07/12/2021 17:00","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58572960","03/12/2021 20:00","TIVPANDAAN PETUNG","SINGOSARI","TIVSINGOSARI","Completed","TL",2,428," ","04/12/2021 08:46","CDD_BOX","194.14","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58572973,"S21120308779,S21120308777,S21120308776","BAHANA PRESTASI","OTHER CHARGES","200,000.00","FLAT","200,000.00","09/12/2021 09:54","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58572973","03/12/2021 20:00","TIVPANDAAN PETUNG","KEDUNGKANDANG","TIVKEDUNGKANDANG","Completed","TL",2,500," ","04/12/2021 08:45","CDD_BOX","226.80","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/12/2021 10:33"
58573224,"40530952","BAHANA PRESTASI","OTHER CHARGES","650,000.00","FLAT","650,000.00","08/12/2021 13:53","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58573224","03/12/2021 07:00","SMRRUNGKUT","KUTA UTARA","SMRKUTA UTARA","Completed","TL",2,1000," ","03/12/2021 18:32","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 16:09"
58573289,"40531357","BAHANA PRESTASI","OTHER CHARGES","312,000.00","FLAT","312,000.00","10/12/2021 15:02","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58573289","03/12/2021 07:00","SMRRUNGKUT","BUAH BATU","SMRBUAH BATU","Completed","TL",2,1560," ","03/12/2021 18:29","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","10/12/2021 19:36"
58573290,"2100415804","BAHANA PRESTASI","OTHER CHARGES","20,000.00","FLAT","20,000.00","07/12/2021 09:29","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58573290","03/12/2021 15:00","LTLASEMROWO","JETIS","LTLJETIS","Completed","TL",2,2000," ","06/12/2021 09:48","CDE_BOX","2,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:09"
58573504,"40531254","BAHANA PRESTASI","OTHER CHARGES","471,000.00","FLAT","471,000.00","08/12/2021 13:43","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58573504","03/12/2021 07:00","SMRRUNGKUT(1P)","MUNGKID","SMRMUNGKID","Completed","TL",2,1570," ","03/12/2021 18:30","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 16:09"
58573767,"40531372","BAHANA PRESTASI","OTHER CHARGES","312,000.00","FLAT","312,000.00","09/12/2021 14:46","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58573767","04/12/2021 07:00","SMRRUNGKUT","BUAH BATU","SMRBUAH BATU","Completed","TL",2,1560," ","03/12/2021 18:34","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/12/2021 15:19"
58578677,"S21120308646(1)","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","13/12/2021 16:53","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58578677","04/12/2021 01:00","TIVPANDAAN","SUMOBITO","TIVSUMOBITO","Completed","TL",2,1280," ","15/12/2021 16:13","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","15/12/2021 17:28"
58578680,"TRANS/1221/GRK/0006437","BAHANA PRESTASI","OTHER CHARGES","210,000.00","FLAT","210,000.00","10/12/2021 10:16","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58578680","04/12/2021 13:00","SSODRIYOREJO(1P)","UNGARAN TIMUR","SSOUNGARAN TIMUR","Completed","TL",2,1000," ","04/12/2021 13:19","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","10/12/2021 19:35"
58578681,"40530786","BAHANA PRESTASI","OTHER CHARGES","1,248,000.00","FLAT","1,248,000.00","08/12/2021 11:51","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58578681","04/12/2021 07:00","SMRRUNGKUT","CIKUPA","SMRCIKUPA","Completed","TL",2,1560," ","04/12/2021 16:22","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 16:09"
58578682,"40531369","BAHANA PRESTASI","OTHER CHARGES","312,000.00","FLAT","312,000.00","09/12/2021 15:46","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58578682","04/12/2021 07:00","SMRRUNGKUT","BUAH BATU","SMRBUAH BATU","Completed","TL",2,1560," ","04/12/2021 16:12","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/12/2021 16:23"
58578694,"40531513","BAHANA PRESTASI","OTHER CHARGES","186,000.00","FLAT","186,000.00","07/12/2021 16:23","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58578694","04/12/2021 07:00","SMRRUNGKUT","GEDANGAN","SMRGEDANGAN","Completed","TL",2,930," ","04/12/2021 16:17","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:10"
58578696,"40531373","BAHANA PRESTASI","OTHER CHARGES","312,000.00","FLAT","312,000.00","10/12/2021 15:05","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58578696","04/12/2021 07:00","SMRRUNGKUT","BUAH BATU","SMRBUAH BATU","Completed","TL",2,1560," ","04/12/2021 16:18","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","10/12/2021 19:36"
58578703,"40531374","BAHANA PRESTASI","OTHER CHARGES","312,000.00","FLAT","312,000.00","13/12/2021 15:56","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58578703","04/12/2021 07:00","SMRRUNGKUT","BUAH BATU","SMRBUAH BATU","Completed","TL",2,1560," ","04/12/2021 16:19","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","13/12/2021 21:14"
58578828,"S21120400092","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","09/12/2021 15:48","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58578828","04/12/2021 20:00","TIVPANDAAN","GEDANGAN","TIVGEDANGAN","Completed","TL",2,980," ","04/12/2021 13:16","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/12/2021 16:23"
58578829,"S21120400093","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","09/12/2021 10:37","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58578829","04/12/2021 20:00","TIVPANDAAN","SUMOBITO","TIVSUMOBITO","Completed","TL",2,980," ","04/12/2021 13:15","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/12/2021 11:47"
58578830,"S21120400094","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","13/12/2021 16:00","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58578830","04/12/2021 20:00","TIVPANDAAN","GEDANGAN","TIVGEDANGAN","Completed","TL",2,1280," ","13/12/2021 16:04","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","13/12/2021 21:14"
58578831,"S21120400112,S21120400113,S21120400110,S21120400111","BAHANA PRESTASI","OTHER CHARGES","46,900.00","FLAT","46,900.00","09/12/2021 10:22","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58578831","04/12/2021 20:00","TIVPANDAAN PETUNG","SUMBER SARI","TIVSUMBER SARI","Completed","TL",2,134," ","04/12/2021 13:12","CDD_BOX","60.78","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/12/2021 10:33"
58578877,"40531375","BAHANA PRESTASI","OTHER CHARGES","312,000.00","FLAT","312,000.00","10/12/2021 15:08","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58578877","04/12/2021 07:00","SMRRUNGKUT","BUAH BATU","SMRBUAH BATU","Completed","TL",2,1560," ","04/12/2021 16:21","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","10/12/2021 19:36"
58579754,"9072006929","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","15/12/2021 11:52","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58579754","06/12/2021 08:00","WGNKRIAN","GUNUNG SINDUR","WGNGUNUNG SINDUR","Completed","TL",2,15000," ","06/12/2021 10:32","TRONTON_WB","15,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","15/12/2021 17:28"
58582445,"40531620","BAHANA PRESTASI","OTHER CHARGES","600,000.00","FLAT","600,000.00","14/12/2021 17:51","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58582445","06/12/2021 07:00","SMRRUNGKUT","PENJARINGAN","SMRPENJARINGAN","Completed","TL",2,1200," ","07/12/2021 11:33","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","15/12/2021 17:28"
58583141,"1000361119","BAHANA PRESTASI","OTHER CHARGES","138,000.00","FLAT","138,000.00","07/12/2021 10:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58583141","06/12/2021 12:00","NLSBUDURAN","SUMOBITO","NLSSUMOBITO(IDM_JOMBANG)","Completed","TL",2,18," ","06/12/2021 15:48","CDD_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:10"
58583146,"1000361120,1000361104","BAHANA PRESTASI","OTHER CHARGES","24,000.00","FLAT","24,000.00","07/12/2021 10:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58583146","06/12/2021 12:00","NLSBUDURAN","KEDUNGKANDANG","NLSKEDUNGKANDANG(IDM_MALANG)","Completed","TL",3,36," ","06/12/2021 15:51","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:10"
58583148,"1000361123","BAHANA PRESTASI","OTHER CHARGES","69,000.00","FLAT","69,000.00","07/12/2021 10:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58583148","06/12/2021 12:00","NLSBUDURAN","DUDUK SAMPEYAN","NLSDUDUK SAMPEYAN(IDM_GRESIK)","Completed","TL",2,18," ","06/12/2021 15:47","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:10"
58583151,"1000361127","BAHANA PRESTASI","OTHER CHARGES","61,500.00","FLAT","61,500.00","07/12/2021 10:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58583151","06/12/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(IDM_SURABAYA)","Completed","TL",2,18," ","06/12/2021 15:49","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:10"
58583153,"1000361129","BAHANA PRESTASI","OTHER CHARGES","27,600.00","FLAT","27,600.00","07/12/2021 10:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58583153","06/12/2021 12:00","NLSBUDURAN","KALIWATES","NLSKALIWATES(SAT_JEMBER)","Completed","TL",2,18," ","06/12/2021 15:49","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","08/12/2021 10:10"
