Reference ;Name;Status;Address 1;Address 2;Address 3;City;State;Postal Code;Country;Time Zone;Parent Customer;Default Freight Terms;Freight Billable Party;Supports Billable Rating?;Supports Manual Billable Rate?;Billable Methods;Default Billable Method;Default Trans. Currency;Bill Canadian Taxes?;Bill Value Added Taxes?;Supports Billable Invoicing?;Requires POD?;Shipment Consolidation;Geography Consolidation
3000020689;PT. INDOFOOD TSUKISHIMA SUKSES MAKMUR;ENABLED;JL. R. E. MARTADINATA,;JL. INDUSTRI I/3,;PELABUHAN TANJUNG PRIOK;JAKARTA UTARA;JK;14310;ID;Asia/Jakarta;3000020689;;ITS;YES;NO;ITS(KG_16),ITS(KG_25);;IDR;NO;No;YES;YES;Allow;Both
3000012445;PT. INDOKUAT SUKSES MAKMUR;ENABLED;DELTA SILICON II INDUSTRIAL PARK BLOK F - 5 NO. 2;JL. KRANJI, LIPPO CIKARANG, CIBATU,;CIKARANG SELATAN;BEKASI;JB;17550;ID;Asia/Jakarta;3000012445;;3000012445;YES;NO;ISM(TO);;IDR;NO;No;YES;YES;Allow;Both
3000002510;PT. INDOLAKTO;ENABLED;JL. RAYA BOGOR KM. 26,6;;;JAKARTA TIMUR;JK;13710;ID;Asia/Jakarta;3000002510;;3000002510;YES;NO;ILT(TO);;IDR;NO;No;YES;YES;Allow;Both
8000000011;PT. INDONESIAN ACIDS INDUSTRY;ENABLED;JL. RAYA BEKASI KM. 21 RW. 3, PULO GADUNG;RW. TERATE, KEC. CAKUNG;;JAKARTA TIMUR;JK;13920;ID;Asia/Jakarta;8000000011;;IAI;YES;NO;EXIM_IAI(T,IAI(KG);;IDR;NO;No;YES;YES;Allow;Both
3000002553;PT. INDOVON PITALOKA PERKASA;ENABLED;JL RANCAEKEK,KM. 23,8,LINGGAR RANCAEKEK;CINTA MULYA,KEC. JATINANGOR;KABUPATEN SUMEDANG,JAWA BARAT;JAWA BARAT;JK;40394;ID;Asia/Jakarta;3000002553;;3000002553;YES;NO;EXIM_IPP(T;;IDR;NO;No;YES;YES;Allow;Both
3000014327;PT. INTEC PERSADA;ENABLED;JALAN RAYA KUTABUMI;KAWASAN INDUSTRI GKBI NO. 3;KARET, SEPATAN,;TANGERANG;BT;15520;ID;Asia/Jakarta;3000014327;;ITP;YES;NO;ITP(TO);;IDR;NO;No;YES;YES;Allow;Both
8000000030;PT. INTEGRATED LOGIXTREAM;ENABLED;THE BELLEZA SHOPPING ARCADE LT. 2;JL. LETJEN SOEPENO NO. 34;ARTERI PERMATA HIJAU, JAKARTA SELATAN;JAKARTA SELATAN;JK;12210;ID;Asia/Jakarta;8000000030;;8000000030;YES;YES;EXIM_ILO,ILO(TO);MANUALLY CREATED;IDR;NO;No;YES;YES;Allow;None
3000007370;PT. ITOCHU LOGISTICS INDONESIA;ENABLED;GD THE PRIME OFFICE SUITE LT 8 SUITE AF;JL YOS SUDARSO KAV. 30 SUNTER JAYA;TANJUNG PRIOK;JAKARTA UTARA;JK;1436;ID;Asia/Jakarta;3000007370;;3000007370;YES;YES;EXIM_ITO_H;;IDR;NO;No;YES;YES;Allow;Both
JNT;PT. JAYA NUSANTARA TRANS SEJATI;ENABLED;JL. TANJUNGSARI NO. 3 BLOK D3 PERGUDANGAN,;SURABAYA;;SURABAYA;JI;60187;ID;Asia/Jakarta;JNT;;JNT;YES;NO;JNT(TO);;IDR;NO;No;YES;YES;Allow;Both
3000016614;PT. KAREL LOJISTIK HIZMETLERI;ENABLED;SENLIKKOY MAHALLESI HARMAN SOKAK NO : 44/5;FLORYA-BAKIRKOY-;;ISTANBUL;34;12345;TR;Asia/Istanbul;3000016614;;;NO;;;;;;;NO;;;
3000018981;PT. KENERTEC POWER SYSTEM;ENABLED;JL. SUNAN KALIJAGA NO.16;GUNUNGSUGIH,KEC. CIWANDAN;KOTA CILEGON,BANTEN;BANTEN;JK;42447;ID;Asia/Jakarta;3000018981;;3000018981;YES;NO;EXIM_KPS(T;;IDR;NO;No;YES;YES;Allow;Both
KPA;PT. KIRANA PURNAMA;ENABLED;TAMBUN CITY,;JL. SULTAN HASANUDIN, BLOK E NO.1,;TAMBUN SELATAN;BEKASI;JB;17510;ID;Asia/Jakarta;KPA;;KPA;YES;NO;KPA(TO);;IDR;NO;No;YES;YES;Allow;Both
8000000010;PT. LAUTAN LUAS TBK;ENABLED;JL. AIP II KS TUBUN RAYA NO.77;GEDUNG GRAHA INDRAMAS LT. 6 - 12;JAKARTA BARAT;JAKARTA BARAT;JK;11410;ID;Asia/Jakarta;8000000010;;8000000010;YES;NO;EXIM_LTL(T,EXIM_LTLBU,EXIM_LTL_S,EXIM_LTL_H,LTL(KG2-4),LTL(TO),LTL(RV),LTL_HB(RV),LTL_MDN(TO,LTL_SBY(T),LTL_SBY(TV,LTL_SMG(KG,LTL_SMG(TO;;IDR;NO;No;YES;YES;Allow;Both
3000020037;PT. MACKSONS MANDIRI INDONESIA;ENABLED;GEDUNG WISMA UDAYA LANTAI 5 MODULE 4,;JL. DANAU SUNTER SELATAN BLOK O-IV NO. 35;SUNTER JAYA, TANJUNG PRIOK;JAKARTA UTARA;JK;14350;ID;Asia/Jakarta;3000020037;;MMI;YES;NO;MMI(TO);;IDR;NO;No;YES;YES;Allow;Both
3000020256;PT. MATA PELANGI CHEMINDO;ENABLED;GRAHA MATAPEL;JL. ARJUNA UTARA NO. 46;DURI KEPA-KEBON JERUK;JAKARTA BARAT;JK;11510;ID;Asia/Jakarta;3000020256;;MPC;YES;NO;MPC(TO);;IDR;NO;No;YES;YES;Allow;Both
3000020257;PT. MATA PELANGI TRADINDO;ENABLED;GRAHA MATAPEL;JL. ARJUNA UTARA NO. 46;DURI KEPA-KEBON JERUK;JAKARTA BARAT;JK;11510;ID;Asia/Jakarta;3000020257;;3000020257;YES;NO;MPT(SR),MPT(TO);;IDR;NO;No;YES;YES;Allow;Both
3000003708;PT. METROPOLY JAYANUSA;ENABLED;JL.KAPUK KAMAL RAYA NO. 8;RT. 010 / RW. 011;CENGKARENG;JAKARTA BARAT;JK;11730;ID;Asia/Jakarta;3000003708;;MJN;YES;NO;MJN(TO);;IDR;NO;No;YES;YES;Allow;Both
3000003715;PT. MIKATASA AGUNG;ENABLED;JL. RUNGKUT INDUSTRI II/2-4;;;SURABAYA;JI;60293;ID;Asia/Jakarta;3000003715;;MTA;YES;NO;MTA(TO),MTAS_SBYTR;;IDR;NO;No;YES;YES;Allow;Both
3000003716;PT. MIKIE OLEO NABATI INDUSTRY;ENABLED;JL. RAYA NAROGONG KM.09,RT.001/RW.004;BOJONG MENTENG,RAWALUMBU;KOTA BKS,JAWA BARAT;JAWA BARAT;JK;17117;ID;Asia/Jakarta;3000003716;;3000003716;YES;NO;EXIM_MON(T;;IDR;NO;No;YES;YES;Allow;Both
3000021320;PT. MITRA KIARA INDONESIA;ENABLED;GEDUNG ARTHA GRAHA LANTAI 20;SUDIRMAN CENTRAL BUSINESS DISTRICT (SCBD);JL. JEND. SUDIRMAN KAV. 52-53;JAKARTA SELATAN;JK;12190;ID;Asia/Jakarta;3000021320;;MKI;YES;NO;MKI(SR),MKI(TO);;IDR;NO;No;YES;YES;Allow;Both
3000021125;PT. MODENA LOGISTICS INDONESIA;ENABLED;JALAN INDUSTRI RAYA I BLOK D-8;PASIR JAYA, JATIUWUNG;TANGERANG;TANGERANG;BT;15135;ID;Asia/Jakarta;3000021125;;MLI;YES;NO;MLI(TO);;IDR;NO;No;YES;YES;Allow;Both
3000019901;PT. MORA TELEMATIKA INDONESIA;ENABLED;GEDUNG GRAHA 9 LT. 6;JL. PENATARAN PROKLAMASI NO. 9;PEGANGSAAN, MENTENG;JAKARTA PUSAT;JK;10320;ID;Asia/Jakarta;3000019901;;MTI;YES;NO;MTK(TO);;IDR;NO;No;YES;YES;Allow;Both
3000019777;PT. MULTI TRANSPORTASI GLOBAL;ENABLED;GEDUNG DNR LANTAI 3;JL. BUDI RAYA NO. 9 RT. 001 RW. 005;KEBON JERUK;JAKARTA BARAT;JK;11530;ID;Asia/Jakarta;3000019777;;MTG;YES;NO;MTG(PACK),MTG(TOK);;IDR;NO;No;YES;YES;Allow;Both
3000020472;PT. NIAGA NUSA ABADI;ENABLED;JIEP (JAKARTA INDUSTRIAL ESTATE PULOGADUNG);JL. PULO LENTUT NO. 15;JAKARTA TIMUR;JAKARTA TIMUR;JK;13920;ID;Asia/Jakarta;3000020472;;NNA;YES;NO;NNA(RENTAL,NNA(RV),NNA(TO);;IDR;NO;No;YES;YES;Allow;Both
3000007550;PT. NIRWANA LESTARI;ENABLED;JL. SILIWANGI KM.7;BOJONG MENTENG - RAWA LUMBU;BEKASI;BEKASI;JB;17117;ID;Asia/Jakarta;3000007550;;3000007550;YES;YES;NLS(RENTAL,NLS(RV),NLS(TO),NLS_SBY(RV,NLS_SBY(TO,NLS_SMG(RV,NLS_SMG(TO;;IDR;NO;No;YES;YES;Allow;Both
3000019957;PT. OXYGEN INFRASTRUKTUR INDONESIA;ENABLED;JL. JATINEGARA BARAT NO. 44;RT. 001/005 KAMP. MELAYU;JATINEGARA;JAKARTA TIMUR;JK;13320;ID;Asia/Jakarta;3000019957;;OII;YES;NO;OII(TO);;IDR;NO;No;YES;YES;Allow;Both
8000000018;PT. PACINESIA CHEMICAL INDUSTRY;ENABLED;JL. MANIS II NO.9;KADU,KEC. CURUG;TANGERANG,BANTEN;BANTEN;JK;15810;ID;Asia/Jakarta;8000000018;;8000000018;YES;NO;EXIM_PCI(T,PCI(TO);;IDR;NO;No;YES;YES;Allow;Both
3000019620;PT. PANCAPERSADA MULIA;ENABLED;JL. RAYA MAGELANG-PURWOREJO KM. 10 TEMPUREJO;KEC. TEMPURAN;;KAB. MAGELANG;JT;56161;ID;Asia/Jakarta;3000019620;;3000019620;YES;NO;PPM_SMG(TR;;IDR;NO;No;YES;YES;Allow;Both
3000019758;PT. PANTHERA BIRU INDONESIA;ENABLED;EQUITY TOWER (SCBD) LANTAI 49;JL. JEND. SUDIRMAN NO. 52-53;SENAYAN, KEBAYORAN BARU;JAKARTA SELATAN;JK;12190;ID;Asia/Jakarta;3000019758;;PBI;YES;NO;PBI(TO);;IDR;NO;No;YES;YES;Allow;Both
3000020764;PT. PERTAMINA PETROCHEMICAL TRADING;ENABLED;JL. BULEVAR KELAPA GADING LA3 NO.1 RT.000 RW.000;GEDUNG MENARA SATU, LANTAI 1, UNIT 0102;JAKARTA UTARA;JAKARTA UTARA;JK;14240;ID;Asia/Jakarta;3000020764;;3000020764;YES;NO;EXIM_PPT(T,EXIM_PPTMD,EXIM_PPTSB,EXIM_PPTSM,PPT(TO),PPT_MDN(TO,PPT_SBYTRI,PPT_SMG(TO;;IDR;NO;No;YES;YES;Allow;Both
3000004389;PT. PETROKIMIA GRESIK;ENABLED;JL. JENDERAL AKHMAD YANI;;;GRESIK;JI;61119;ID;Asia/Jakarta;3000004389;;PKG;YES;NO;PKG(KG),PKG_SBYKG;;IDR;NO;No;YES;YES;Allow;Both
3000004398;PT. PHAPROS TBK;ENABLED;MENARA RAJAWALI LANTAI 17 KUNINGAN JAKSEL;KIC BLOK E NO 37 SEMARANG;;SEMARANG;JT;;ID;Asia/Jakarta;3000004398;;3000004398;YES;NO;PHA_SMG(TO;;IDR;NO;No;YES;YES;Allow;Both
3000016887;PT. POLY MEDITRA INDONESIA;ENABLED;JL. SOLO- TAWANGMANGU KM, 9.9 JUMOK JATEN;;;KARANGANYAR;JT;;ID;Asia/Jakarta;3000016887;;3000016887;YES;NO;PMI_SMG(T);;IDR;NO;No;YES;YES;Allow;Both
3000004465;PT. PPG COATING INDONESIA;ENABLED;PULOGADUNG INDUSTRIAL ESTATE JL. RAWAGELAM III NO.;;;DKI JAKARTA;JI;13930;ID;Asia/Jakarta;3000004465;;3000004465;YES;NO;PPG_MDN(TR;;IDR;NO;No;YES;NO;Do Not Allow;None
3000021419;PT. PRATAMA SAKTI MANDALA;ENABLED;JALAN RAHAYU DUSUN VIII CEMPAKA;DESA SAMBIREJO TIMUR;KECAMATAN PERCUT SEI TUAN;DELI SERDANG;SU;20371;ID;Asia/Jakarta;3000021419;;3000021419;YES;NO;EXIM_PSM_M;;IDR;NO;No;YES;NO;Do Not Allow;None
3000010413;PT. PRIMADAYA PLASTISINDO;ENABLED;JL RAYA NAROGONG KM.18, LIMUSNUNGGAL,CILEUNGSI;;;BOGOR;JB;16820;ID;Asia/Jakarta;3000010413;;3000010413;YES;NO;PPL(T);;IDR;NO;No;YES;YES;Allow;Both
3000004561;PT. PUPUK KUJANG;ENABLED;JL. JEND AHMAD YANI NO. 39;;;KARAWANG;JB;00000;ID;Asia/Jakarta;3000004561;;3000004561;YES;YES;PKU_BL(KG);;IDR;NO;No;YES;YES;Do Not Allow;None
3000021485;PT. PUPUK SRIWIDJAJA PALEMBANG;ENABLED;JL .MAYOR ZEN , SUNGAI SELAYUR, KALIDONI;PALEMBANG;;PALEMBANG;SS;30118;ID;Asia/Jakarta;3000021485;;3000021485;YES;NO;PSP_SMG(KG,PSP_SMG(T);;IDR;NO;No;YES;YES;Allow;Both
3000020681;PT. PUTRA ABTAR MANDIRI;ENABLED;JL. GOLF NO. 5A RT. 003 RW. 011;CISARANTEN, BINA HARAPAN ARCAMANIK;;BANDUNG;JB;40294;ID;Asia/Jakarta;3000020681;;PAM;YES;NO;PAM(TO);;IDR;NO;No;YES;YES;Allow;Both
3000014786;PT. PUTRA TARO PALOMA;ENABLED;JL. PANCASILA IV RT.002 RW013 CICADAS GUNUNG PUTRI;;;BOGOR;JB;;ID;Asia/Jakarta;3000014786;;3000014786;YES;NO;PTA_SMG(T);;IDR;NO;No;YES;YES;Allow;Both
3000019242;PT. REPUBLIC EXPRESS;ENABLED;;;;JAKARTA;JK;;ID;Asia/Jakarta;3000019242;;3000019242;YES;NO;RPX_SMG(TO;;IDR;NO;No;YES;NO;Do Not Allow;None
3000019632;PT. RHENUS LOGISTICS INDONESIA;ENABLED;18 OFFICE PARK TOWER UNIT 10 F;JL. TB. SIMATUPANG NO. 18, KEBAGUSAN;PASAR MINGGU;JAKARTA SELATAN;JK;12520;ID;Asia/Jakarta;3000019632;;RLI;YES;NO;RLI(TO);;IDR;NO;No;YES;YES;Allow;Both
3000012909;PT. RIAU ANDALAN KERTAS;ENABLED;JL. M.H. THAMRIN NO. 31;(D/H JL. TELUK BETUNG);KEBON MELATI, TANAH ABANG;JAKARTA PUSAT;JK;10230;ID;Asia/Jakarta;3000012909;;3000012909;YES;NO;RAK(TO),RAK_SMG(TK;;IDR;NO;No;YES;YES;Allow;Both
3000009396;PT. RIAU ANDALAN PULP AND PAPER;ENABLED;JL. M.H. THAMRIN NO. 31;(D/H JL. TELUK BETUNG);KEBON MELATI, TANAH ABANG;JAKARTA PUSAT;JK;10230;ID;Asia/Jakarta;3000009396;;RAP;YES;NO;RAP(KG_PR),RAP(KG_YN),RAP(TO);;IDR;NO;No;YES;YES;Allow;Both
3000011105;PT. RIMANTARA PUTRA PERSADA;ENABLED;SENTRA NIAGA 5-8,JL. HARAPAN INDAH NO.23;PEJUANG,KECAMATAN MEDAN SATRIA;KOTA BKS,JAWA BARAT;JAWA BARAT;JK;17214;ID;Asia/Jakarta;3000011105;;3000011105;YES;NO;EXIM_RPP(T;;IDR;NO;No;YES;YES;Allow;Both
3000017889;PT. ROCA INDUSTRIES INDONESIA;ENABLED;GEDUNG GRAHA ADITYA 3RD FL.;JL. MAMPANG PRAPATAN RAYA NO. 97;TEGAL PARANG, MAMPANG PRAPATAN;JAKARTA SELATAN;JK;12790;ID;Asia/Jakarta;3000017889;;RII;YES;NO;RII(TO);;IDR;NO;No;YES;YES;Allow;Both
3000020314;PT. ROCA TRADING INDONESIA;ENABLED;GEDUNG GRAHA ADITYA 3RD FL.;JL. MAMPANG PRAPATAN RAYA NO. 97;TEGAL PARANG, MAMPANG PRAPATAN;JAKARTA SELATAN;JK;12790;ID;Asia/Jakarta;3000020314;;RTI;YES;NO;RTI(TO),RTI_SBYTRI;;IDR;NO;No;YES;YES;Allow;Both
3000004821;PT. RUSLI VINILON SAKTI;ENABLED;VINILON BUILDING, 9TH FLOOR;JL. RADEN SALEH KAV.13-17;JAKARTA PUSAT 10430;JAKARTA PUSAT;JK;10430;ID;Asia/Jakarta;3000004821;;RVS;YES;NO;RVS(TRIP);;IDR;NO;No;YES;YES;Allow;Both
3000004855;PT. SALIM IVOMAS PRATAMA TBK.;ENABLED;SUDIRMAN PLAZA, INDOFOOD TOWER LT. 11;JL. JEND. SUDIRMAN KAV. 76-78,;;JAKARTA SELATAN;JK;12910;ID;Asia/Jakarta;3000004855;;SIP;YES;NO;EXIM_AKU(T,SIP (T);;IDR;NO;No;YES;YES;Allow;Both
3000004898;PT. SANGHIANG PERKASA;ENABLED;GEDUNG GRAHA KIRANA LANTAI 5;JALAN YOS SUDARSO KAV. 88 RT. 009 / RW. 011;SUNTER JAYA, TANJUNG PRIOK;JAKARTA UTARA;JK;14350;ID;Asia/Jakarta;3000004898;;3000004898;YES;NO;SHP(TO);;IDR;NO;No;YES;YES;Allow;Both
3000020547;PT. SAPTA SATRIA SAKTI;ENABLED;VINILON BUILDING 9TH FLOOR UNIT 1;JL. RADEN SALEH RAYA KAV. 13-17;JAKARTA PUSAT 10430;JAKARTA PUSAT;JK;10430;ID;Asia/Jakarta;3000020547;;SSS;YES;NO;SSS(TRIP);;IDR;NO;No;YES;YES;Allow;Both
3000020778;PT. SARANA LOGISTIK INDONESIA;ENABLED;JL. WR. SUPRATMAN NO. 2, DR. SOETOMO;KEC. TEGALSARI;;SURABAYA;JI;60264;ID;Asia/Jakarta;3000020778;;SLI;YES;NO;SLI(KG),SLI(SR);;IDR;NO;No;YES;YES;Allow;Both
3000004966;PT. SARIHUSADA GENERASI MAHARDHIKA;ENABLED;GEDUNG CYBER 2 LANTAI 15;JL. H.R. RASUNA SAID BLOK X5 NO. 13;;JAKARTA SELATAN;JK;12950;ID;Asia/Jakarta;3000004966;;SGM;YES;NO;SGM(TO);;IDR;NO;No;YES;YES;Allow;Both
3000021096;PT. SATRIA TRIDAYA UTAMA;ENABLED;JL. DIPONEGORO NO. 279;RT. 006 / RW. 005;SINDANGSARI, MAJENANG;CILACAP;JT;53257;ID;Asia/Jakarta;3000021096;;STU;YES;NO;STU(KG),STU(SR);;IDR;NO;No;YES;YES;Allow;Both
3000005009;PT. SEBAKIS INTI LESTARI;ENABLED;JL. INHUTANI RUKO LIEM HIE JUNG;BLOK A2 NO. 21, TANAH MERAH;NUNUKAN UTARA, NUNUKAN;NUNUKAN;KU;77482;ID;Asia/Jakarta;3000005009;;3000005009;YES;NO;SIL(TO);;IDR;NO;No;YES;YES;Allow;Both
3000020669;PT. SEBUKU INTI PLANTATION;ENABLED;JL. GAJAH MADA NO. 61 A,;KEL. NUNUKAN TIMUR, KEC. NUNUKAN;KAB. NUNUKAN;KALIMANTAN UTARA;KU;77482;ID;Asia/Jakarta;3000020669;;SIH;YES;NO;SIH(TO);;IDR;NO;No;YES;YES;Allow;Both
3000015283;PT. SEJAHTERA MITRA TRISUKSES;ENABLED;KAV. DKI BLOK 47 NO. 1,RT.2/RW.10;MERUYA UTARA,KEC. KEMBANGAN;KOTA JAKARTA BARAT,JAKARTA;JAKARTA;JK;11620;ID;Asia/Jakarta;3000015283;;3000015283;YES;NO;EXIM_SMT(T,EXIM_SMTSB;;IDR;NO;No;YES;YES;Allow;Both
3000007695;PT. SIAM INDO GYPSUM INDUSTRY;ENABLED;JL. INSPEKSI KALIMALANG KM. 2;KP. CIKEDOKAN;CIKARANG BARAT;BEKASI;JB;17520;ID;Asia/Jakarta;3000007695;;SIG;YES;NO;SIG(T),SIG(KG);;IDR;NO;No;YES;YES;Allow;Both
3000005166;PT. SINAR DAKU;ENABLED;KAWASAN INDUSTRI MANIS NO.9,JALAN MANIS 5,CIKONENG;RT.001/RW.003,MANIS JAYA,KEC. JATIUWUNG;KOTA TANGERANG,BANTEN;BANTEN;JK;15136;ID;Asia/Jakarta;3000005166;;3000005166;YES;NO;EXIM_SDK(T;;IDR;NO;No;YES;YES;Allow;Both
3000019859;PT. SINAR PEMATANG MULIA;ENABLED;JL. RAYA HAJIMENA KM. 14 NO. 165;NATAR;;LAMPUNG SELATAN;LA;35145;ID;Asia/Jakarta;3000019859;;SPM;YES;NO;SPM(KG);;IDR;NO;No;YES;YES;Allow;Both
3000005216;PT. SINAR SOSRO;ENABLED;GEDUNG GRAHA SOSRO;JL. RAYA SULTAN AGUNG KM 28;KEL. MEDAN SATRIA;BEKASI;JB;17132;ID;Asia/Jakarta;3000005216;;3000005216;YES;NO;SSO(TO),SSO_SBY(T);;IDR;NO;No;YES;YES;Allow;Both
3000018347;PT. SINARMAS BIO ENERGY;ENABLED;SINAR MAS LAND, PLAZA MENARA II LANTAI 20;JL. MH. THAMRIN NO. 51;RT. 008 / RW. 005, GONDANGDIA, MENTENG;JAKARTA PUSAT;JK;10350;ID;Asia/Jakarta;3000018347;;3000018347;YES;NO;SBE(TO);;IDR;NO;No;YES;YES;Allow;Both
3000021708;PT. SUBAFOOD PANGAN JAYA;ENABLED;JL. RAYA SERANG KM 20,5 KP.PASIRKALONG RT.002 RW01;;;TANGERANG;BT;;ID;Asia/Jakarta;3000021708;;3000021708;YES;NO;SPJ_SMG(T);;IDR;NO;No;YES;YES;Allow;Both
SBG;PT. SUNGAI BUDI;ENABLED;WISMA BUDI 8-9 FLOOR;JL. H.R. RASUNA SAID LOT C-6;;JAKARTA SELATAN;JK;12940;ID;Asia/Jakarta;SBG;;SBG;YES;NO;SBG(KG);;IDR;NO;No;YES;YES;Allow;Both
3000016889;PT. TARA PETINDO BERDIKARI;ENABLED;JL. JEMB. DUA RAYA,RT.3/RW.3;PEJAGALAN,KEC. PENJARINGAN;KOTA JKT UTARA,JAKARTA;JAKARTA;JK;14450;ID;Asia/Jakarta;3000016889;;3000016889;YES;NO;EXIM_TPB(T;;IDR;NO;No;YES;YES;Allow;Both
3000019921;PT. THREE MAKMUR RAJA;ENABLED;JL. PRAMUKA NO.53 A RT.012  RW.12  BUNDER ,;JATILUHUR ,;;PURWAKARTA;JB;;ID;Asia/Jakarta;3000019921;;3000019921;YES;NO;TMR_SMG(TR;;IDR;NO;No;YES;NO;Allow;Both
3000020660;PT. TIBEKA LOGISTIK INDONESIA;ENABLED;GANDARIA 8 OFFICE TOWER, #27D;JALAN SULTAN ISKANDAR MUDA NO. 10;;JAKARTA SELATAN;JK;12240;ID;Asia/Jakarta;3000020660;;TLI;YES;NO;TLI(TRIP);;IDR;NO;No;YES;YES;Allow;Both
3000018515;PT. TOSA RODA PRATAMA;ENABLED;KOMPLEK GRAND CITY CLUSTER RUKO PALLADIUM K NO. 01;CLUSTER RUKO PALLADIUM K NO. 01;GRAHA INDAH, BALIKPAPAN UTARA, KALIMANTAN TIMUR;GRAHA INDAH;KI;76129;ID;Asia/Jakarta;3000018515;;3000018515;YES;YES;TSA(TO);;IDR;NO;No;YES;YES;Allow;Both
3000013259;PT. TRANS TRIJAYA SAMUDERA;ENABLED;JL. KEBON BAWANG I NO 37 RT008/007;;;JAKARTA UTARA;JK;14320;ID;Asia/Jakarta;3000013259;;3000013259;YES;NO;TTS_BULK(K;;IDR;NO;No;YES;NO;Do Not Allow;None
3000021055;PT. TRI BHAKTI;ENABLED;JL. TIRAM NO. 27 RT. 005 / RW. 003;IRING MULYO, METRO TIMUR;METRO LAMPUNG;METRO;LA;34112;ID;Asia/Jakarta;3000021055;;TBI;YES;NO;TBI(TO);;IDR;NO;No;YES;YES;Allow;Both
3000021122;PT. TRI PUTRA MANDIRI;ENABLED;KOMPLEK BUKIT GADING INDAH;BLOK SC NO. 7;KELAPA GADING;JAKARTA UTARA;JK;14240;ID;Asia/Jakarta;3000021122;;TPM;YES;NO;TPM(KG);;IDR;NO;No;YES;YES;Allow;Both
3000014595;PT. TRISAKTI MUSTIKA GRAPHIKA;ENABLED;JL. PROF. DR. HAMKA NO.9,;PURWOYOSO NGALIYAN;;SEMARANG;JT;;ID;Asia/Jakarta;3000014595;;3000014595;YES;NO;TMG_SBYTRI,TMG_SMG(TO;;IDR;NO;No;YES;YES;Allow;Both
3000021121;PT. TUMBAKMAS NIAGASAKTI;ENABLED;JL. LETJEN. S. PARMAN;KAV. 32-34;KEMANGGISAN, PALMERAH, SLIPI;JAKARTA BARAT;JK;11480;ID;Asia/Jakarta;3000021121;;3000021121;YES;NO;TMN(TO);;IDR;NO;No;YES;YES;Allow;Both
8000000525;PT. UNGGUL INDAH CAHAYA TBK;ENABLED;WISMA UIC,JL. GATOT SUBROTO NO.KAV. 6-7;KARET SEMANGGI,KECAMATAN SETIABUDI;KOTA JAKARTA SELATAN,JAKARTA;JAKARTA;JK;12930;ID;Asia/Jakarta;8000000525;;8000000525;YES;NO;EXIM_UIC(T;;IDR;NO;No;YES;YES;Allow;Both
3000006166;PT. UNZA VITALIS;ENABLED;GRAHA UV KOMPLEK INDUSTRI&PERGUDANGAN;SEMANAN MEGAH KAV.22 JL. DAAN MOGOT KM. 17,5;SEMANAN;KALI DERES;JK;11850;ID;Asia/Jakarta;3000006166;;3000006166;YES;NO;UVS_SBYTRI,UVS_SMG(TO;;IDR;NO;No;YES;NO;Do Not Allow;None
3000018860;PT. UWU JUMP INDONESIA;ENABLED;KAMPUNG JATIRAWING DESA GUNUNGSARI,RT.13/RW.06;GUNUNGSARI,KEC. PAGADEN;KABUPATEN SUBANG,JAWA BARAT;JAWA BARAT;JK;41252;ID;Asia/Jakarta;3000018860;;3000018860;YES;NO;EXIM_UJI(T;;IDR;NO;No;YES;YES;Allow;Both
3000014277;PT. WAH LEE INDONESIA;ENABLED;JL. CAKUNG INDUSTRI I NO. 12;KAWASAN INDUSTRI CAKUNG;JAKARTA UTARA;JAKARTA UTARA;JK;13910;ID;Asia/Jakarta;3000014277;;3000014277;YES;YES;WLI(TO);MANUALLY CREATED;IDR;NO;No;YES;YES;Allow;None
3000020903;PT. YONGWANG ELECTRONICS INDONESIA;ENABLED;PODOMORO CITY RUKO GARDEN SHOPPING ARCADE;BLOK B9BA , RT.7/RW.6, TJ. DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;JK;11470;ID;Asia/Jakarta;3000020903;;3000020903;YES;NO;YEI_MDN(TO;;IDR;NO;No;YES;NO;Do Not Allow;None
3000001105;PT.CATUR MITRA SEJATI SENTOSA;ENABLED;JL BOULEVARD GADING SERPONG BLOK MITRA 10;DS.CURUG SANGERENG KELAPA DUA;;TANGERANG;BT;15820;ID;Asia/Jakarta;3000001105;;3000001105;YES;NO;CMS(T),EXIM_CMSSB;;IDR;NO;No;YES;NO;Allow;Both
3000021048;PT.CHANDRA TRANSPORT NUSANTARA;ENABLED;JL.KL YOS SUDARSO KM.8,7 MABAR,MEDAN DELI;;;MEDAN;SU;;ID;Asia/Jakarta;3000021048;;3000021048;YES;NO;CTN_MDN(KG;;IDR;NO;No;YES;YES;Allow;Both
8000000526;PT.LUMAS JAYA INDUSTRY;ENABLED;GRAHA INDRAMAS LT.4 JL.KS TUBUN RAYA NO.77;PALMERAH;;JAKARTA BARAT;JK;11410;ID;Asia/Jakarta;8000000526;;8000000526;YES;NO;LJR(TR);;IDR;NO;No;YES;YES;Allow;Both
3000019895;PT.WAHANA FORTUNA PRATAMA;ENABLED;TANAH ABANG 1 NO. 11F;PETOJO SELATAN GAMBIR;JAKARTA PUSAT;DKI JAKARTA;JK;;ID;Asia/Jakarta;3000019895;;3000019895;YES;NO;EXIM_WFP(T;;IDR;NO;No;YES;YES;Allow;None
